,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
170,January,Marcin Wasilewski Trio,spotify:track:6O84d53YeV1buAGecAxoRA,0.319,0.0929,11,-24.257,0,0.0384,0.935,0.765,0.161,0.0548,101.557,audio_features,6O84d53YeV1buAGecAxoRA,spotify:track:6O84d53YeV1buAGecAxoRA,https://api.spotify.com/v1/tracks/6O84d53YeV1buAGecAxoRA,https://api.spotify.com/v1/audio-analysis/6O84d53YeV1buAGecAxoRA,518053,3
171,Psychic Elephant,L. Shankar,spotify:track:4Na8yIPkvpTfNH6pbdheAx,0.47,0.291,9,-18.109,1,0.0449,0.771,0.901,0.158,0.582,91.317,audio_features,4Na8yIPkvpTfNH6pbdheAx,spotify:track:4Na8yIPkvpTfNH6pbdheAx,https://api.spotify.com/v1/tracks/4Na8yIPkvpTfNH6pbdheAx,https://api.spotify.com/v1/audio-analysis/4Na8yIPkvpTfNH6pbdheAx,712000,4
172,Where Can I Go Without You,Keith Jarrett,spotify:track:6WTaPOmjmElVLG7HD8nHkb,0.44,0.0455,5,-24.334,1,0.0478,0.982,0.924,0.0985,0.144,109.966,audio_features,6WTaPOmjmElVLG7HD8nHkb,spotify:track:6WTaPOmjmElVLG7HD8nHkb,https://api.spotify.com/v1/tracks/6WTaPOmjmElVLG7HD8nHkb,https://api.spotify.com/v1/audio-analysis/6WTaPOmjmElVLG7HD8nHkb,572547,4
173,Orvieto,Stefano Bollani Trio,spotify:track:1Lj1cVB02xZLrv1tKxJYwk,0.346,0.3,5,-21.143,1,0.0325,0.828,0.948,0.0765,0.339,149.969,audio_features,1Lj1cVB02xZLrv1tKxJYwk,spotify:track:1Lj1cVB02xZLrv1tKxJYwk,https://api.spotify.com/v1/tracks/1Lj1cVB02xZLrv1tKxJYwk,https://api.spotify.com/v1/audio-analysis/1Lj1cVB02xZLrv1tKxJYwk,477400,4
174,Remembrance III,Ketil Bjørnstad,spotify:track:70vQHK9PQXm5YqYrugoQNN,0.324,0.0604,0,-20.2,1,0.0338,0.956,0.722,0.104,0.124,83.435,audio_features,70vQHK9PQXm5YqYrugoQNN,spotify:track:70vQHK9PQXm5YqYrugoQNN,https://api.spotify.com/v1/tracks/70vQHK9PQXm5YqYrugoQNN,https://api.spotify.com/v1/audio-analysis/70vQHK9PQXm5YqYrugoQNN,297013,4
175,Sacred Place,Ralph Towner,spotify:track:0od5R0qVfDsWJKa3SL2wa9,0.412,0.0227,9,-26.566,0,0.0527,0.98,0.922,0.112,0.121,90.803,audio_features,0od5R0qVfDsWJKa3SL2wa9,spotify:track:0od5R0qVfDsWJKa3SL2wa9,https://api.spotify.com/v1/tracks/0od5R0qVfDsWJKa3SL2wa9,https://api.spotify.com/v1/audio-analysis/0od5R0qVfDsWJKa3SL2wa9,253173,4
176,Fado Al-Mu'tamid,Amina Alaoui,spotify:track:4k7DrHPOJagahth0vGRdjj,0.404,0.0678,4,-20.024,0,0.046,0.971,0.0191,0.0913,0.111,72.526,audio_features,4k7DrHPOJagahth0vGRdjj,spotify:track:4k7DrHPOJagahth0vGRdjj,https://api.spotify.com/v1/tracks/4k7DrHPOJagahth0vGRdjj,https://api.spotify.com/v1/audio-analysis/4k7DrHPOJagahth0vGRdjj,330693,4
177,Everything I Love,Peter Erskine,spotify:track:0Pw63fBSPpWdWPfcUr9hY5,0.372,0.168,5,-22.966,1,0.0319,0.738,0.729,0.0917,0.195,96.074,audio_features,0Pw63fBSPpWdWPfcUr9hY5,spotify:track:0Pw63fBSPpWdWPfcUr9hY5,https://api.spotify.com/v1/tracks/0Pw63fBSPpWdWPfcUr9hY5,https://api.spotify.com/v1/audio-analysis/0Pw63fBSPpWdWPfcUr9hY5,465133,4
178,The Door,Mathias Eick,spotify:track:7xlHjxJbGQjHA40E7pFnZB,0.374,0.119,10,-21.125,0,0.0314,0.818,0.911,0.0966,0.169,147.004,audio_features,7xlHjxJbGQjHA40E7pFnZB,spotify:track:7xlHjxJbGQjHA40E7pFnZB,https://api.spotify.com/v1/tracks/7xlHjxJbGQjHA40E7pFnZB,https://api.spotify.com/v1/audio-analysis/7xlHjxJbGQjHA40E7pFnZB,472053,4
179,Kiss From A Rose,Julia Hülsmann Trio,spotify:track:1cO0leXSGQuzc7W3QMFkDS,0.475,0.0739,0,-22.641,1,0.0544,0.934,0.781,0.0827,0.102,121.948,audio_features,1cO0leXSGQuzc7W3QMFkDS,spotify:track:1cO0leXSGQuzc7W3QMFkDS,https://api.spotify.com/v1/tracks/1cO0leXSGQuzc7W3QMFkDS,https://api.spotify.com/v1/audio-analysis/1cO0leXSGQuzc7W3QMFkDS,245307,3
180,Crystal Silence,Chick Corea,spotify:track:5F8rPLt2c52p0SK7kiH26b,0.203,0.0186,9,-24.277,0,0.0408,0.985,0.377,0.0728,0.0481,76.591,audio_features,5F8rPLt2c52p0SK7kiH26b,spotify:track:5F8rPLt2c52p0SK7kiH26b,https://api.spotify.com/v1/tracks/5F8rPLt2c52p0SK7kiH26b,https://api.spotify.com/v1/audio-analysis/5F8rPLt2c52p0SK7kiH26b,415000,4
181,Lakes,Pat Metheny,spotify:track:4HuFHXMOUV8aMnNgqZAyxH,0.453,0.421,2,-16.749,1,0.0263,0.923,0.938,0.0946,0.393,90.762,audio_features,4HuFHXMOUV8aMnNgqZAyxH,spotify:track:4HuFHXMOUV8aMnNgqZAyxH,https://api.spotify.com/v1/tracks/4HuFHXMOUV8aMnNgqZAyxH,https://api.spotify.com/v1/audio-analysis/4HuFHXMOUV8aMnNgqZAyxH,283533,4
182,Senor Mouse,Gary Burton,spotify:track:6linlPbVWEecMEMfNcul1e,0.456,0.205,11,-19.74,0,0.0452,0.952,0.889,0.101,0.31,111.5,audio_features,6linlPbVWEecMEMfNcul1e,spotify:track:6linlPbVWEecMEMfNcul1e,https://api.spotify.com/v1/tracks/6linlPbVWEecMEMfNcul1e,https://api.spotify.com/v1/audio-analysis/6linlPbVWEecMEMfNcul1e,377707,4
183,Casino,Paul Motian,spotify:track:46VJdrAGcFEsgGlA3GA8Of,0.361,0.0663,0,-19.238,0,0.0414,0.969,0.576,0.465,0.0761,93.276,audio_features,46VJdrAGcFEsgGlA3GA8Of,spotify:track:46VJdrAGcFEsgGlA3GA8Of,https://api.spotify.com/v1/tracks/46VJdrAGcFEsgGlA3GA8Of,https://api.spotify.com/v1/audio-analysis/46VJdrAGcFEsgGlA3GA8Of,485107,4
184,My Song,Keith Jarrett,spotify:track:1fZWZxwDpzMw9qkGv17d4c,0.443,0.0944,0,-16.703,1,0.0406,0.914,0.517,0.123,0.118,119.517,audio_features,1fZWZxwDpzMw9qkGv17d4c,spotify:track:1fZWZxwDpzMw9qkGv17d4c,https://api.spotify.com/v1/tracks/1fZWZxwDpzMw9qkGv17d4c,https://api.spotify.com/v1/audio-analysis/1fZWZxwDpzMw9qkGv17d4c,369667,4
185,L’autre rive,Louis Sclavis Quartet,spotify:track:2ExITP26hqqJCq5jzjJ7t6,0.31,0.0857,0,-18.393,0,0.0444,0.984,0.901,0.0921,0.147,61.694,audio_features,2ExITP26hqqJCq5jzjJ7t6,spotify:track:2ExITP26hqqJCq5jzjJ7t6,https://api.spotify.com/v1/tracks/2ExITP26hqqJCq5jzjJ7t6,https://api.spotify.com/v1/audio-analysis/2ExITP26hqqJCq5jzjJ7t6,495600,4
186,Kyrie,Trygve Seim,spotify:track:0QOOl3uqJe0W16DjMDox7A,0.211,0.066,9,-16.055,0,0.0381,0.986,0.956,0.101,0.162,78.544,audio_features,0QOOl3uqJe0W16DjMDox7A,spotify:track:0QOOl3uqJe0W16DjMDox7A,https://api.spotify.com/v1/tracks/0QOOl3uqJe0W16DjMDox7A,https://api.spotify.com/v1/audio-analysis/0QOOl3uqJe0W16DjMDox7A,264813,4
187,Making Music,Zakir Hussain,spotify:track:6qqF3A8jjiS9k0Vpi8zcSa,0.508,0.208,4,-28.232,1,0.0841,0.888,0.735,0.0969,0.244,99.646,audio_features,6qqF3A8jjiS9k0Vpi8zcSa,spotify:track:6qqF3A8jjiS9k0Vpi8zcSa,https://api.spotify.com/v1/tracks/6qqF3A8jjiS9k0Vpi8zcSa,https://api.spotify.com/v1/audio-analysis/6qqF3A8jjiS9k0Vpi8zcSa,749467,4
188,"Köln, January 24, 1975, Pt. II C - Live",Keith Jarrett,spotify:track:4FMI4Ln1LhyxGldkNXan5e,0.27,0.688,0,-16.305,1,0.0547,0.973,0.884,0.669,0.219,75.845,audio_features,4FMI4Ln1LhyxGldkNXan5e,spotify:track:4FMI4Ln1LhyxGldkNXan5e,https://api.spotify.com/v1/tracks/4FMI4Ln1LhyxGldkNXan5e,https://api.spotify.com/v1/audio-analysis/4FMI4Ln1LhyxGldkNXan5e,416840,4
189,Khmer,Nils Petter Molvær,spotify:track:5VXs7VjhKyExWRE9pAFagq,0.554,0.301,9,-20.369,0,0.0433,0.124,0.891,0.471,0.342,163.966,audio_features,5VXs7VjhKyExWRE9pAFagq,spotify:track:5VXs7VjhKyExWRE9pAFagq,https://api.spotify.com/v1/tracks/5VXs7VjhKyExWRE9pAFagq,https://api.spotify.com/v1/audio-analysis/5VXs7VjhKyExWRE9pAFagq,299427,5
190,But Beautiful,Gregory Porter,spotify:track:7p9OLeV07n0tIQJS649Nus,0.237,0.0686,5,-16.444,1,0.0317,0.893,0.00798,0.0651,0.0521,58.504,audio_features,7p9OLeV07n0tIQJS649Nus,spotify:track:7p9OLeV07n0tIQJS649Nus,https://api.spotify.com/v1/tracks/7p9OLeV07n0tIQJS649Nus,https://api.spotify.com/v1/audio-analysis/7p9OLeV07n0tIQJS649Nus,271413,4
191,Photograph,Stacey Kent,spotify:track:0yKhFtDzzxV1t0VpM37uLp,0.357,0.288,7,-14.014,1,0.0272,0.889,0.0253,0.0968,0.131,82.825,audio_features,0yKhFtDzzxV1t0VpM37uLp,spotify:track:0yKhFtDzzxV1t0VpM37uLp,https://api.spotify.com/v1/tracks/0yKhFtDzzxV1t0VpM37uLp,https://api.spotify.com/v1/audio-analysis/0yKhFtDzzxV1t0VpM37uLp,367213,4
192,All the Way,Katharine McPhee,spotify:track:4OPXzKlS84fnRcZI3Kv5S6,0.478,0.18,6,-12.138,0,0.0442,0.896,0,0.125,0.234,76.02,audio_features,4OPXzKlS84fnRcZI3Kv5S6,spotify:track:4OPXzKlS84fnRcZI3Kv5S6,https://api.spotify.com/v1/tracks/4OPXzKlS84fnRcZI3Kv5S6,https://api.spotify.com/v1/audio-analysis/4OPXzKlS84fnRcZI3Kv5S6,235867,4
193,Like Someone In Love,Diana Krall,spotify:track:0AODfPsiINfDBexMFIASsm,0.644,0.163,0,-15.349,0,0.0372,0.862,0.0177,0.108,0.497,140.447,audio_features,0AODfPsiINfDBexMFIASsm,spotify:track:0AODfPsiINfDBexMFIASsm,https://api.spotify.com/v1/tracks/0AODfPsiINfDBexMFIASsm,https://api.spotify.com/v1/audio-analysis/0AODfPsiINfDBexMFIASsm,196560,4
194,Little Paradise,Eliane Elias,spotify:track:7p3AeUfrHFKdBuyVTXwXKW,0.399,0.277,5,-15.422,0,0.0357,0.875,0.638,0.113,0.127,80.465,audio_features,7p3AeUfrHFKdBuyVTXwXKW,spotify:track:7p3AeUfrHFKdBuyVTXwXKW,https://api.spotify.com/v1/tracks/7p3AeUfrHFKdBuyVTXwXKW,https://api.spotify.com/v1/audio-analysis/7p3AeUfrHFKdBuyVTXwXKW,299507,4
195,There Is No Greater Love,Lyambiko,spotify:track:1yvDZeqobR7Pv6ZRVHtT9j,0.608,0.333,0,-12.1,1,0.0796,0.457,4.97e-05,0.124,0.256,105.833,audio_features,1yvDZeqobR7Pv6ZRVHtT9j,spotify:track:1yvDZeqobR7Pv6ZRVHtT9j,https://api.spotify.com/v1/tracks/1yvDZeqobR7Pv6ZRVHtT9j,https://api.spotify.com/v1/audio-analysis/1yvDZeqobR7Pv6ZRVHtT9j,327000,4
196,First Time,Macy Gray,spotify:track:0aDYgrKSaZwVWKfMPJSXZQ,0.493,0.0642,7,-19.063,1,0.0387,0.891,0,0.113,0.116,114.563,audio_features,0aDYgrKSaZwVWKfMPJSXZQ,spotify:track:0aDYgrKSaZwVWKfMPJSXZQ,https://api.spotify.com/v1/tracks/0aDYgrKSaZwVWKfMPJSXZQ,https://api.spotify.com/v1/audio-analysis/0aDYgrKSaZwVWKfMPJSXZQ,251020,4
197,Dance Me to the End of Love,Bria Skonberg,spotify:track:202Ep1DlFXuCTSssanwLW2,0.324,0.132,4,-17.721,0,0.0333,0.843,0.00044,0.113,0.157,81.024,audio_features,202Ep1DlFXuCTSssanwLW2,spotify:track:202Ep1DlFXuCTSssanwLW2,https://api.spotify.com/v1/tracks/202Ep1DlFXuCTSssanwLW2,https://api.spotify.com/v1/audio-analysis/202Ep1DlFXuCTSssanwLW2,336373,3
198,I Walk A Little Faster,Nicki Parrott,spotify:track:5MC9fQiDNNfIbh8BiNwVjC,0.487,0.129,5,-13.701,1,0.0379,0.957,0.000909,0.189,0.187,116.914,audio_features,5MC9fQiDNNfIbh8BiNwVjC,spotify:track:5MC9fQiDNNfIbh8BiNwVjC,https://api.spotify.com/v1/tracks/5MC9fQiDNNfIbh8BiNwVjC,https://api.spotify.com/v1/audio-analysis/5MC9fQiDNNfIbh8BiNwVjC,233120,4
199,Smile,Gregory Porter,spotify:track:1BjuoBaLDhofPLTJ4x6oy0,0.0866,0.203,3,-15.246,1,0.0338,0.854,0.000184,0.179,0.0717,173.908,audio_features,1BjuoBaLDhofPLTJ4x6oy0,spotify:track:1BjuoBaLDhofPLTJ4x6oy0,https://api.spotify.com/v1/tracks/1BjuoBaLDhofPLTJ4x6oy0,https://api.spotify.com/v1/audio-analysis/1BjuoBaLDhofPLTJ4x6oy0,257533,4
200,L-O-V-E,Gregory Porter,spotify:track:70gk9Y6aKEdWiASuu59T7Q,0.656,0.278,11,-14.032,0,0.0908,0.709,8.19e-06,0.13,0.554,108.739,audio_features,70gk9Y6aKEdWiASuu59T7Q,spotify:track:70gk9Y6aKEdWiASuu59T7Q,https://api.spotify.com/v1/tracks/70gk9Y6aKEdWiASuu59T7Q,https://api.spotify.com/v1/audio-analysis/70gk9Y6aKEdWiASuu59T7Q,128520,4
201,Bewitched,Carol Welsman,spotify:track:2ofpYfMA5QKWkyuZmSId8R,0.484,0.106,2,-15.937,1,0.0427,0.968,2.07e-06,0.185,0.316,95.233,audio_features,2ofpYfMA5QKWkyuZmSId8R,spotify:track:2ofpYfMA5QKWkyuZmSId8R,https://api.spotify.com/v1/tracks/2ofpYfMA5QKWkyuZmSId8R,https://api.spotify.com/v1/audio-analysis/2ofpYfMA5QKWkyuZmSId8R,229365,4
202,La vie en rose,Laura Fygi,spotify:track:5ShdF7P8hl40IhvhoTnVyx,0.497,0.206,3,-12.637,1,0.031,0.94,1.27e-06,0.104,0.181,81.63,audio_features,5ShdF7P8hl40IhvhoTnVyx,spotify:track:5ShdF7P8hl40IhvhoTnVyx,https://api.spotify.com/v1/tracks/5ShdF7P8hl40IhvhoTnVyx,https://api.spotify.com/v1/audio-analysis/5ShdF7P8hl40IhvhoTnVyx,227953,3
203,Make It Last,Nicole Henry,spotify:track:69Di4YxK4PB1ivkRdeglt5,0.363,0.202,9,-13.065,1,0.0317,0.792,8.94e-06,0.0897,0.0879,97.091,audio_features,69Di4YxK4PB1ivkRdeglt5,spotify:track:69Di4YxK4PB1ivkRdeglt5,https://api.spotify.com/v1/tracks/69Di4YxK4PB1ivkRdeglt5,https://api.spotify.com/v1/audio-analysis/69Di4YxK4PB1ivkRdeglt5,316453,4
204,Night And Day,Diana Krall,spotify:track:5gSYmTVASekarEoK4puiRD,0.49,0.121,5,-18.532,1,0.029,0.872,0.0808,0.122,0.256,103.683,audio_features,5gSYmTVASekarEoK4puiRD,spotify:track:5gSYmTVASekarEoK4puiRD,https://api.spotify.com/v1/tracks/5gSYmTVASekarEoK4puiRD,https://api.spotify.com/v1/audio-analysis/5gSYmTVASekarEoK4puiRD,278293,4
205,On an Evening in Roma (Sott'er Celo de Roma),Michael Bublé,spotify:track:4JEC2RIrXV1owJNVKanIAT,0.431,0.334,6,-7.645,1,0.0313,0.684,2.89e-06,0.119,0.658,137.021,audio_features,4JEC2RIrXV1owJNVKanIAT,spotify:track:4JEC2RIrXV1owJNVKanIAT,https://api.spotify.com/v1/tracks/4JEC2RIrXV1owJNVKanIAT,https://api.spotify.com/v1/audio-analysis/4JEC2RIrXV1owJNVKanIAT,162520,4
206,I'll Be Seeing You,Ellen Andersson,spotify:track:4fT0kbU0e5AxBgCt84qOzC,0.598,0.291,1,-10.748,1,0.0416,0.817,5.24e-05,0.107,0.361,116.161,audio_features,4fT0kbU0e5AxBgCt84qOzC,spotify:track:4fT0kbU0e5AxBgCt84qOzC,https://api.spotify.com/v1/tracks/4fT0kbU0e5AxBgCt84qOzC,https://api.spotify.com/v1/audio-analysis/4fT0kbU0e5AxBgCt84qOzC,367453,4
207,I'm Old Fashioned,Sarah McKenzie,spotify:track:1vsZD1hVHW7BU4FOIYkO5R,0.64,0.358,9,-6.205,0,0.0442,0.881,0.00612,0.135,0.441,113.553,audio_features,1vsZD1hVHW7BU4FOIYkO5R,spotify:track:1vsZD1hVHW7BU4FOIYkO5R,https://api.spotify.com/v1/tracks/1vsZD1hVHW7BU4FOIYkO5R,https://api.spotify.com/v1/audio-analysis/1vsZD1hVHW7BU4FOIYkO5R,284133,4
208,Everytime We Say Goodbye,Karrin Allyson,spotify:track:1Bh6O68WlWPtnm7aFIJBHL,0.391,0.284,1,-11.566,1,0.029,0.799,0.00218,0.105,0.179,76.176,audio_features,1Bh6O68WlWPtnm7aFIJBHL,spotify:track:1Bh6O68WlWPtnm7aFIJBHL,https://api.spotify.com/v1/tracks/1Bh6O68WlWPtnm7aFIJBHL,https://api.spotify.com/v1/audio-analysis/1Bh6O68WlWPtnm7aFIJBHL,361307,3
209,Dream,Diana Krall,spotify:track:6hKvRPUWKXik0wl3EW7TW2,0.478,0.095,0,-18.664,1,0.0294,0.848,0.0021,0.0883,0.184,67.858,audio_features,6hKvRPUWKXik0wl3EW7TW2,spotify:track:6hKvRPUWKXik0wl3EW7TW2,https://api.spotify.com/v1/tracks/6hKvRPUWKXik0wl3EW7TW2,https://api.spotify.com/v1/audio-analysis/6hKvRPUWKXik0wl3EW7TW2,243480,4
210,These Things You Are to Me,Jamison Ross,spotify:track:4TaFVK9pEO6Wo3cFhRC0CQ,0.645,0.364,8,-12.813,1,0.0346,0.839,0.000658,0.0957,0.269,94.487,audio_features,4TaFVK9pEO6Wo3cFhRC0CQ,spotify:track:4TaFVK9pEO6Wo3cFhRC0CQ,https://api.spotify.com/v1/tracks/4TaFVK9pEO6Wo3cFhRC0CQ,https://api.spotify.com/v1/audio-analysis/4TaFVK9pEO6Wo3cFhRC0CQ,262573,4
211,Hours Of Ours,Sinne Eeg,spotify:track:3noDxclU0hTMOCZJJu6vi6,0.389,0.255,10,-13.763,1,0.0424,0.859,0.000204,0.117,0.141,168.677,audio_features,3noDxclU0hTMOCZJJu6vi6,spotify:track:3noDxclU0hTMOCZJJu6vi6,https://api.spotify.com/v1/tracks/3noDxclU0hTMOCZJJu6vi6,https://api.spotify.com/v1/audio-analysis/3noDxclU0hTMOCZJJu6vi6,347493,1
212,Don't Take Your Love From Me,Catherine Russell,spotify:track:3PTD2eturmZsdedW6reT1p,0.376,0.141,8,-10.902,1,0.0365,0.895,0.000171,0.14,0.191,183.841,audio_features,3PTD2eturmZsdedW6reT1p,spotify:track:3PTD2eturmZsdedW6reT1p,https://api.spotify.com/v1/tracks/3PTD2eturmZsdedW6reT1p,https://api.spotify.com/v1/audio-analysis/3PTD2eturmZsdedW6reT1p,292288,3
213,Our Love Is Here To Stay,Natalie Cole,spotify:track:4sG2lkGzzYu7CAT0Z2V8Vu,0.399,0.0971,0,-14.966,1,0.0285,0.863,3.83e-06,0.0715,0.135,68.897,audio_features,4sG2lkGzzYu7CAT0Z2V8Vu,spotify:track:4sG2lkGzzYu7CAT0Z2V8Vu,https://api.spotify.com/v1/tracks/4sG2lkGzzYu7CAT0Z2V8Vu,https://api.spotify.com/v1/audio-analysis/4sG2lkGzzYu7CAT0Z2V8Vu,209960,4
214,Sweet Pea,The Hot Sardines,spotify:track:5QyNvhoW9N0xzrzc5uNZKc,0.609,0.144,5,-14.034,1,0.0475,0.872,4.27e-05,0.307,0.314,103.879,audio_features,5QyNvhoW9N0xzrzc5uNZKc,spotify:track:5QyNvhoW9N0xzrzc5uNZKc,https://api.spotify.com/v1/tracks/5QyNvhoW9N0xzrzc5uNZKc,https://api.spotify.com/v1/audio-analysis/5QyNvhoW9N0xzrzc5uNZKc,141640,4
215,When I Fall in Love (feat. Chris Botti),Renee Olstead,spotify:track:7wwDhqPS3gxRDenfX2GtiT,0.39,0.219,1,-10.651,1,0.0322,0.905,2.02e-05,0.0921,0.117,125.471,audio_features,7wwDhqPS3gxRDenfX2GtiT,spotify:track:7wwDhqPS3gxRDenfX2GtiT,https://api.spotify.com/v1/tracks/7wwDhqPS3gxRDenfX2GtiT,https://api.spotify.com/v1/audio-analysis/7wwDhqPS3gxRDenfX2GtiT,283093,4
216,Then I'll Be Tired of You,Kat Gang,spotify:track:4w1IwCOEWobiZUh5uA35GZ,0.456,0.158,7,-15.007,1,0.0363,0.946,0.00401,0.109,0.122,110.391,audio_features,4w1IwCOEWobiZUh5uA35GZ,spotify:track:4w1IwCOEWobiZUh5uA35GZ,https://api.spotify.com/v1/tracks/4w1IwCOEWobiZUh5uA35GZ,https://api.spotify.com/v1/audio-analysis/4w1IwCOEWobiZUh5uA35GZ,373947,4
217,Let’s Fall In Love,Kristin Chenoweth,spotify:track:6YCIFKFWx0pxMEUl8Vko6l,0.539,0.389,1,-9.146,1,0.0361,0.778,3.28e-05,0.149,0.431,118.034,audio_features,6YCIFKFWx0pxMEUl8Vko6l,spotify:track:6YCIFKFWx0pxMEUl8Vko6l,https://api.spotify.com/v1/tracks/6YCIFKFWx0pxMEUl8Vko6l,https://api.spotify.com/v1/audio-analysis/6YCIFKFWx0pxMEUl8Vko6l,189360,4
218,Memories of You,Carol Welsman,spotify:track:27MP3QeTblV0W6ZnDtBk5r,0.357,0.0991,7,-13.975,1,0.0386,0.986,0.00166,0.184,0.155,180.744,audio_features,27MP3QeTblV0W6ZnDtBk5r,spotify:track:27MP3QeTblV0W6ZnDtBk5r,https://api.spotify.com/v1/tracks/27MP3QeTblV0W6ZnDtBk5r,https://api.spotify.com/v1/audio-analysis/27MP3QeTblV0W6ZnDtBk5r,290653,3
219,Deep in a Dream,Matt Dusk,spotify:track:0QR4BgqJvmtqQH7OoTQWIJ,0.289,0.202,0,-11.788,0,0.032,0.844,3.32e-06,0.158,0.0588,127.304,audio_features,0QR4BgqJvmtqQH7OoTQWIJ,spotify:track:0QR4BgqJvmtqQH7OoTQWIJ,https://api.spotify.com/v1/tracks/0QR4BgqJvmtqQH7OoTQWIJ,https://api.spotify.com/v1/audio-analysis/0QR4BgqJvmtqQH7OoTQWIJ,245667,4
220,Monday,Cécile McLorin Salvant,spotify:track:4FYmHTavxSVFUPyM2GUpPb,0.388,0.138,5,-15.47,0,0.0338,0.852,6.85e-06,0.0979,0.0998,87.879,audio_features,4FYmHTavxSVFUPyM2GUpPb,spotify:track:4FYmHTavxSVFUPyM2GUpPb,https://api.spotify.com/v1/tracks/4FYmHTavxSVFUPyM2GUpPb,https://api.spotify.com/v1/audio-analysis/4FYmHTavxSVFUPyM2GUpPb,121040,5
221,The Very Thought of You,Nnenna Freelon,spotify:track:79Ri3SefpPjDQXFMYfGghm,0.416,0.0767,3,-16.032,1,0.0374,0.901,2.06e-05,0.115,0.215,91.091,audio_features,79Ri3SefpPjDQXFMYfGghm,spotify:track:79Ri3SefpPjDQXFMYfGghm,https://api.spotify.com/v1/tracks/79Ri3SefpPjDQXFMYfGghm,https://api.spotify.com/v1/audio-analysis/79Ri3SefpPjDQXFMYfGghm,361253,4
222,A Sunday Kind Of Love,Ruth Cameron,spotify:track:5MtTR1jjNpaYbutc0ZY6hp,0.537,0.178,0,-12.223,0,0.0464,0.94,8.83e-05,0.115,0.299,125.649,audio_features,5MtTR1jjNpaYbutc0ZY6hp,spotify:track:5MtTR1jjNpaYbutc0ZY6hp,https://api.spotify.com/v1/tracks/5MtTR1jjNpaYbutc0ZY6hp,https://api.spotify.com/v1/audio-analysis/5MtTR1jjNpaYbutc0ZY6hp,292973,4
223,Squeeze Me,Diana Krall,spotify:track:5kyfBYQcu5Swr0i80s8zLJ,0.473,0.046,7,-19.171,1,0.0391,0.609,1.08e-06,0.109,0.147,113.639,audio_features,5kyfBYQcu5Swr0i80s8zLJ,spotify:track:5kyfBYQcu5Swr0i80s8zLJ,https://api.spotify.com/v1/tracks/5kyfBYQcu5Swr0i80s8zLJ,https://api.spotify.com/v1/audio-analysis/5kyfBYQcu5Swr0i80s8zLJ,337867,4
224,Love Is Here To Stay,Curtis Stigers,spotify:track:2bUK1EW5FPfpNDLO42XKqV,0.65,0.138,7,-13.318,0,0.039,0.879,8.81e-05,0.153,0.331,80.699,audio_features,2bUK1EW5FPfpNDLO42XKqV,spotify:track:2bUK1EW5FPfpNDLO42XKqV,https://api.spotify.com/v1/tracks/2bUK1EW5FPfpNDLO42XKqV,https://api.spotify.com/v1/audio-analysis/2bUK1EW5FPfpNDLO42XKqV,259573,4
225,Let’s Make The Most Of A Beautiful Thing,Erin Boheme,spotify:track:187NSXSWDou7TqG1AtLVLW,0.308,0.209,1,-12.1,1,0.0326,0.93,0.00164,0.175,0.119,111.115,audio_features,187NSXSWDou7TqG1AtLVLW,spotify:track:187NSXSWDou7TqG1AtLVLW,https://api.spotify.com/v1/tracks/187NSXSWDou7TqG1AtLVLW,https://api.spotify.com/v1/audio-analysis/187NSXSWDou7TqG1AtLVLW,279853,4
226,Never Let Me Go,Stacey Kent,spotify:track:2CUE9wgebjfvbu8It4RmZn,0.445,0.152,4,-16.581,1,0.0369,0.945,0.00232,0.0979,0.149,111.179,audio_features,2CUE9wgebjfvbu8It4RmZn,spotify:track:2CUE9wgebjfvbu8It4RmZn,https://api.spotify.com/v1/tracks/2CUE9wgebjfvbu8It4RmZn,https://api.spotify.com/v1/audio-analysis/2CUE9wgebjfvbu8It4RmZn,279377,4
227,A Song For You,Térez Montcalm,spotify:track:6hAKfN2yo45HTpYK3LCMp9,0.478,0.233,4,-11.917,0,0.0512,0.856,0.000212,0.0837,0.231,103.463,audio_features,6hAKfN2yo45HTpYK3LCMp9,spotify:track:6hAKfN2yo45HTpYK3LCMp9,https://api.spotify.com/v1/tracks/6hAKfN2yo45HTpYK3LCMp9,https://api.spotify.com/v1/audio-analysis/6hAKfN2yo45HTpYK3LCMp9,301533,4
228,A Time For Love,Jane Monheit,spotify:track:6kkYQ0DI1ZMQyuqNGCcZ09,0.249,0.279,1,-12.215,0,0.0373,0.942,0.000121,0.238,0.079,118.912,audio_features,6kkYQ0DI1ZMQyuqNGCcZ09,spotify:track:6kkYQ0DI1ZMQyuqNGCcZ09,https://api.spotify.com/v1/tracks/6kkYQ0DI1ZMQyuqNGCcZ09,https://api.spotify.com/v1/audio-analysis/6kkYQ0DI1ZMQyuqNGCcZ09,299213,4
