,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
218,Tú No Amas,Mambo Kingz,spotify:track:5J64qSSq0VZuh0CiI9o9Nq,0.803,0.589,11,-5.889,1,0.0954,0.442,1.15e-06,0.634,0.562,140.057,audio_features,5J64qSSq0VZuh0CiI9o9Nq,spotify:track:5J64qSSq0VZuh0CiI9o9Nq,https://api.spotify.com/v1/tracks/5J64qSSq0VZuh0CiI9o9Nq,https://api.spotify.com/v1/audio-analysis/5J64qSSq0VZuh0CiI9o9Nq,273321,4
219,Latina (feat. Maluma),Reykon,spotify:track:00Ia46AgCNfnXjzgH8PIKH,0.826,0.713,9,-4.017,0,0.129,0.0748,0.0,0.331,0.75,102.071,audio_features,00Ia46AgCNfnXjzgH8PIKH,spotify:track:00Ia46AgCNfnXjzgH8PIKH,https://api.spotify.com/v1/tracks/00Ia46AgCNfnXjzgH8PIKH,https://api.spotify.com/v1/audio-analysis/00Ia46AgCNfnXjzgH8PIKH,226739,4
220,Peligrosa,J Balvin,spotify:track:3Nkqp3NSGWMXVVO08zGpN7,0.769,0.759,6,-4.393,0,0.051,0.0545,0.000628,0.101,0.68,105.993,audio_features,3Nkqp3NSGWMXVVO08zGpN7,spotify:track:3Nkqp3NSGWMXVVO08zGpN7,https://api.spotify.com/v1/tracks/3Nkqp3NSGWMXVVO08zGpN7,https://api.spotify.com/v1/audio-analysis/3Nkqp3NSGWMXVVO08zGpN7,202347,4
221,Inolvidable - Remix,Carbon Fiber Music,spotify:track:3hazEE9XW0nkDl8J55uarH,0.663,0.806,8,-4.102,0,0.058,0.144,0.00108,0.342,0.866,172.006,audio_features,3hazEE9XW0nkDl8J55uarH,spotify:track:3hazEE9XW0nkDl8J55uarH,https://api.spotify.com/v1/tracks/3hazEE9XW0nkDl8J55uarH,https://api.spotify.com/v1/audio-analysis/3hazEE9XW0nkDl8J55uarH,279370,4
222,La Bicicleta (feat. Maluma) - Remix,Carlos Vives,spotify:track:7IRuf7FrdQvOGs0g9mSNGr,0.598,0.917,0,-3.455,1,0.159,0.117,0.0,0.398,0.575,180.049,audio_features,7IRuf7FrdQvOGs0g9mSNGr,spotify:track:7IRuf7FrdQvOGs0g9mSNGr,https://api.spotify.com/v1/tracks/7IRuf7FrdQvOGs0g9mSNGr,https://api.spotify.com/v1/audio-analysis/7IRuf7FrdQvOGs0g9mSNGr,254069,4
223,HP,Maluma,spotify:track:1LIqNVhaIgxXUt2eVoIQJ3,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,audio_features,1LIqNVhaIgxXUt2eVoIQJ3,spotify:track:1LIqNVhaIgxXUt2eVoIQJ3,https://api.spotify.com/v1/tracks/1LIqNVhaIgxXUt2eVoIQJ3,https://api.spotify.com/v1/audio-analysis/1LIqNVhaIgxXUt2eVoIQJ3,184436,4
224,No Se Me Quita (feat. Ricky Martin),Maluma,spotify:track:1GBLO0NFODuL31A5fgw0uR,0.864,0.869,7,-2.963,1,0.139,0.146,0.0,0.063,0.853,99.988,audio_features,1GBLO0NFODuL31A5fgw0uR,spotify:track:1GBLO0NFODuL31A5fgw0uR,https://api.spotify.com/v1/tracks/1GBLO0NFODuL31A5fgw0uR,https://api.spotify.com/v1/audio-analysis/1GBLO0NFODuL31A5fgw0uR,219933,4
225,Cambio,Ozuna,spotify:track:3cg9A9GVyZAT2CPevqWr65,0.548,0.542,11,-6.839,0,0.139,0.274,0.0,0.0967,0.649,174.043,audio_features,3cg9A9GVyZAT2CPevqWr65,spotify:track:3cg9A9GVyZAT2CPevqWr65,https://api.spotify.com/v1/tracks/3cg9A9GVyZAT2CPevqWr65,https://api.spotify.com/v1/audio-analysis/3cg9A9GVyZAT2CPevqWr65,370492,4
226,Shorty,Justin Quiles,spotify:track:5DVpoOmV72XYi02IrbX4KO,0.689,0.84,10,-3.595,1,0.0561,0.0982,0.0,0.0851,0.961,173.928,audio_features,5DVpoOmV72XYi02IrbX4KO,spotify:track:5DVpoOmV72XYi02IrbX4KO,https://api.spotify.com/v1/tracks/5DVpoOmV72XYi02IrbX4KO,https://api.spotify.com/v1/audio-analysis/5DVpoOmV72XYi02IrbX4KO,184153,4
227,QUE PRETENDES,J Balvin,spotify:track:25ZAibhr3bdlMCLmubZDVt,0.639,0.791,10,-4.443,0,0.253,0.0275,0.0,0.362,0.939,92.603,audio_features,25ZAibhr3bdlMCLmubZDVt,spotify:track:25ZAibhr3bdlMCLmubZDVt,https://api.spotify.com/v1/tracks/25ZAibhr3bdlMCLmubZDVt,https://api.spotify.com/v1/audio-analysis/25ZAibhr3bdlMCLmubZDVt,222347,4
228,Muito Calor,Ozuna,spotify:track:5uVgsAzjO6eJR06VPrqUga,0.814,0.863,9,-2.885,1,0.0589,0.116,0.000226,0.0736,0.597,98.048,audio_features,5uVgsAzjO6eJR06VPrqUga,spotify:track:5uVgsAzjO6eJR06VPrqUga,https://api.spotify.com/v1/tracks/5uVgsAzjO6eJR06VPrqUga,https://api.spotify.com/v1/audio-analysis/5uVgsAzjO6eJR06VPrqUga,185147,4
229,Rebota - Remix,Guaynaa,spotify:track:3dWpRjCmaHbroNahuSeX11,0.885,0.857,0,-2.279,0,0.204,0.205,0.0,0.671,0.818,90.025,audio_features,3dWpRjCmaHbroNahuSeX11,spotify:track:3dWpRjCmaHbroNahuSeX11,https://api.spotify.com/v1/tracks/3dWpRjCmaHbroNahuSeX11,https://api.spotify.com/v1/audio-analysis/3dWpRjCmaHbroNahuSeX11,262000,4
230,La Boca,Mau y Ricky,spotify:track:0UQwlF2pRkr1lMN6kNNUj3,0.618,0.795,2,-1.8,1,0.113,0.0655,0.0,0.309,0.76,185.901,audio_features,0UQwlF2pRkr1lMN6kNNUj3,spotify:track:0UQwlF2pRkr1lMN6kNNUj3,https://api.spotify.com/v1/tracks/0UQwlF2pRkr1lMN6kNNUj3,https://api.spotify.com/v1/audio-analysis/0UQwlF2pRkr1lMN6kNNUj3,206279,4
231,Devuelveme,Ozuna,spotify:track:5uvucCRBTkxv7VxIDLOqe7,0.744,0.769,11,-4.112,1,0.156,0.554,6.96e-06,0.102,0.784,175.999,audio_features,5uvucCRBTkxv7VxIDLOqe7,spotify:track:5uvucCRBTkxv7VxIDLOqe7,https://api.spotify.com/v1/tracks/5uvucCRBTkxv7VxIDLOqe7,https://api.spotify.com/v1/audio-analysis/5uvucCRBTkxv7VxIDLOqe7,188907,4
232,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,spotify:track:2ktoFujjJtantyMoVdBJlX,0.724,0.791,7,-5.411,1,0.169,0.0441,6.55e-06,0.239,0.856,176.011,audio_features,2ktoFujjJtantyMoVdBJlX,spotify:track:2ktoFujjJtantyMoVdBJlX,https://api.spotify.com/v1/tracks/2ktoFujjJtantyMoVdBJlX,https://api.spotify.com/v1/audio-analysis/2ktoFujjJtantyMoVdBJlX,256418,4
233,Que Mas Pues - Remix,Sech,spotify:track:7fODjB7BrQTGqh0hogW6XD,0.647,0.661,11,-5.027,1,0.2,0.121,2.27e-06,0.12,0.811,113.358,audio_features,7fODjB7BrQTGqh0hogW6XD,spotify:track:7fODjB7BrQTGqh0hogW6XD,https://api.spotify.com/v1/tracks/7fODjB7BrQTGqh0hogW6XD,https://api.spotify.com/v1/audio-analysis/7fODjB7BrQTGqh0hogW6XD,305962,5
234,Cúrame (feat. Manuel Turizo),Prince Royce,spotify:track:6rXxAohZzTDsP5KT3IDFIU,0.758,0.629,10,-5.579,1,0.0852,0.463,1.8e-06,0.113,0.575,97.006,audio_features,6rXxAohZzTDsP5KT3IDFIU,spotify:track:6rXxAohZzTDsP5KT3IDFIU,https://api.spotify.com/v1/tracks/6rXxAohZzTDsP5KT3IDFIU,https://api.spotify.com/v1/audio-analysis/6rXxAohZzTDsP5KT3IDFIU,203923,4
235,Veneno,Danny Ocean,spotify:track:19vrzibX1lFlT2V2ToVQkv,0.73,0.664,2,-6.872,0,0.0346,0.372,0.0,0.225,0.719,95.005,audio_features,19vrzibX1lFlT2V2ToVQkv,spotify:track:19vrzibX1lFlT2V2ToVQkv,https://api.spotify.com/v1/tracks/19vrzibX1lFlT2V2ToVQkv,https://api.spotify.com/v1/audio-analysis/19vrzibX1lFlT2V2ToVQkv,222511,4
236,Vuelve,Daddy Yankee,spotify:track:0gCPvo1GkbtPhMqg5Gbx1K,0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.024,audio_features,0gCPvo1GkbtPhMqg5Gbx1K,spotify:track:0gCPvo1GkbtPhMqg5Gbx1K,https://api.spotify.com/v1/tracks/0gCPvo1GkbtPhMqg5Gbx1K,https://api.spotify.com/v1/audio-analysis/0gCPvo1GkbtPhMqg5Gbx1K,279613,4
237,Qué Más Pues,Sech,spotify:track:5O3cRP4ZHC9vvVIHtET1f0,0.563,0.565,8,-5.514,0,0.376,0.065,0.000169,0.0855,0.818,169.842,audio_features,5O3cRP4ZHC9vvVIHtET1f0,spotify:track:5O3cRP4ZHC9vvVIHtET1f0,https://api.spotify.com/v1/tracks/5O3cRP4ZHC9vvVIHtET1f0,https://api.spotify.com/v1/audio-analysis/5O3cRP4ZHC9vvVIHtET1f0,203667,4
238,China,Anuel AA,spotify:track:2ksOAxtIxY8yElEWw8RhgK,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,audio_features,2ksOAxtIxY8yElEWw8RhgK,spotify:track:2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/tracks/2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/audio-analysis/2ksOAxtIxY8yElEWw8RhgK,301714,4
239,Otro Trago - Remix,Sech,spotify:track:4bTZeO72FwMa6wKOiqoynL,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,audio_features,4bTZeO72FwMa6wKOiqoynL,spotify:track:4bTZeO72FwMa6wKOiqoynL,https://api.spotify.com/v1/tracks/4bTZeO72FwMa6wKOiqoynL,https://api.spotify.com/v1/audio-analysis/4bTZeO72FwMa6wKOiqoynL,287773,4
240,COMO UN BEBÉ,J Balvin,spotify:track:7knLcYCOSaURD0d7HUULFM,0.825,0.807,6,-5.753,1,0.0949,0.0732,4.79e-06,0.138,0.816,103.053,audio_features,7knLcYCOSaURD0d7HUULFM,spotify:track:7knLcYCOSaURD0d7HUULFM,https://api.spotify.com/v1/tracks/7knLcYCOSaURD0d7HUULFM,https://api.spotify.com/v1/audio-analysis/7knLcYCOSaURD0d7HUULFM,218827,4
241,Good Vibes,Fuego,spotify:track:6EL3z6qHqgvskv0IkeI1LP,0.827,0.618,7,-3.97,1,0.0598,0.0422,7.54e-06,0.102,0.194,100.001,audio_features,6EL3z6qHqgvskv0IkeI1LP,spotify:track:6EL3z6qHqgvskv0IkeI1LP,https://api.spotify.com/v1/tracks/6EL3z6qHqgvskv0IkeI1LP,https://api.spotify.com/v1/audio-analysis/6EL3z6qHqgvskv0IkeI1LP,237973,4
242,"Yo x Ti, Tu x Mi",ROSALÍA,spotify:track:7BlBVFwvbWvcwNcUarQmjk,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,audio_features,7BlBVFwvbWvcwNcUarQmjk,spotify:track:7BlBVFwvbWvcwNcUarQmjk,https://api.spotify.com/v1/tracks/7BlBVFwvbWvcwNcUarQmjk,https://api.spotify.com/v1/audio-analysis/7BlBVFwvbWvcwNcUarQmjk,201040,4
243,Sucia,Suave,spotify:track:1fdLtwti8c8OlkLo7BW6Pt,0.891,0.874,1,-5.009,0,0.279,0.16,5.01e-06,0.0758,0.96,82.991,audio_features,1fdLtwti8c8OlkLo7BW6Pt,spotify:track:1fdLtwti8c8OlkLo7BW6Pt,https://api.spotify.com/v1/tracks/1fdLtwti8c8OlkLo7BW6Pt,https://api.spotify.com/v1/audio-analysis/1fdLtwti8c8OlkLo7BW6Pt,202125,4
244,Adicto (with Anuel AA & Ozuna),Tainy,spotify:track:3jbT1Y5MoPwEIpZndDDwVq,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,audio_features,3jbT1Y5MoPwEIpZndDDwVq,spotify:track:3jbT1Y5MoPwEIpZndDDwVq,https://api.spotify.com/v1/tracks/3jbT1Y5MoPwEIpZndDDwVq,https://api.spotify.com/v1/audio-analysis/3jbT1Y5MoPwEIpZndDDwVq,270741,4
245,Atrévete,Nicky Jam,spotify:track:26Qhn2T88XqVinXQpmSarj,0.552,0.675,11,-3.824,1,0.297,0.311,0.0,0.119,0.586,183.785,audio_features,26Qhn2T88XqVinXQpmSarj,spotify:track:26Qhn2T88XqVinXQpmSarj,https://api.spotify.com/v1/tracks/26Qhn2T88XqVinXQpmSarj,https://api.spotify.com/v1/audio-analysis/26Qhn2T88XqVinXQpmSarj,198320,4
246,Sexto Sentido (feat. Bad Bunny),Gigolo Y La Exce,spotify:track:1XDBrOUa5swy7lhO06mggm,0.715,0.615,5,-5.475,0,0.0686,0.41,0.0,0.126,0.52,140.977,audio_features,1XDBrOUa5swy7lhO06mggm,spotify:track:1XDBrOUa5swy7lhO06mggm,https://api.spotify.com/v1/tracks/1XDBrOUa5swy7lhO06mggm,https://api.spotify.com/v1/audio-analysis/1XDBrOUa5swy7lhO06mggm,227291,4
247,Deséame Suerte,Jhay Cortez,spotify:track:0dG7rYBDUEPhfqdwaCEhq0,0.738,0.621,4,-5.145,0,0.0429,0.18,9.75e-05,0.117,0.515,94.028,audio_features,0dG7rYBDUEPhfqdwaCEhq0,spotify:track:0dG7rYBDUEPhfqdwaCEhq0,https://api.spotify.com/v1/tracks/0dG7rYBDUEPhfqdwaCEhq0,https://api.spotify.com/v1/audio-analysis/0dG7rYBDUEPhfqdwaCEhq0,208453,4
248,No Lo Trates,Pitbull,spotify:track:4gqMVEJSaL5nNeKj5WmVoT,0.834,0.808,11,-2.597,1,0.0542,0.0569,0.00052,0.222,0.829,104.026,audio_features,4gqMVEJSaL5nNeKj5WmVoT,spotify:track:4gqMVEJSaL5nNeKj5WmVoT,https://api.spotify.com/v1/tracks/4gqMVEJSaL5nNeKj5WmVoT,https://api.spotify.com/v1/audio-analysis/4gqMVEJSaL5nNeKj5WmVoT,198453,4
249,Marinero,Maluma,spotify:track:6x5LBP3nYXVdIDoomChGr3,0.58,0.491,7,-5.156,1,0.0473,0.683,0.0,0.122,0.843,83.81,audio_features,6x5LBP3nYXVdIDoomChGr3,spotify:track:6x5LBP3nYXVdIDoomChGr3,https://api.spotify.com/v1/tracks/6x5LBP3nYXVdIDoomChGr3,https://api.spotify.com/v1/audio-analysis/6x5LBP3nYXVdIDoomChGr3,189133,4
250,Qué Pena,Maluma,spotify:track:5099x34vBakWpGkHourFxP,0.635,0.661,11,-6.425,0,0.364,0.102,0.0,0.336,0.858,126.15,audio_features,5099x34vBakWpGkHourFxP,spotify:track:5099x34vBakWpGkHourFxP,https://api.spotify.com/v1/tracks/5099x34vBakWpGkHourFxP,https://api.spotify.com/v1/audio-analysis/5099x34vBakWpGkHourFxP,212711,5
251,Si Te Vas,Sech,spotify:track:6Y4PDQv4XjYjHLeLmvyOt0,0.73,0.644,0,-4.124,1,0.132,0.0933,4.56e-06,0.143,0.554,174.101,audio_features,6Y4PDQv4XjYjHLeLmvyOt0,spotify:track:6Y4PDQv4XjYjHLeLmvyOt0,https://api.spotify.com/v1/tracks/6Y4PDQv4XjYjHLeLmvyOt0,https://api.spotify.com/v1/audio-analysis/6Y4PDQv4XjYjHLeLmvyOt0,204907,4
252,Quizas,Rich Music LTD,spotify:track:5Id5B3dxJZhPcV9GzgYZZe,0.727,0.815,3,-2.454,1,0.153,0.0258,0.0,0.231,0.677,176.075,audio_features,5Id5B3dxJZhPcV9GzgYZZe,spotify:track:5Id5B3dxJZhPcV9GzgYZZe,https://api.spotify.com/v1/tracks/5Id5B3dxJZhPcV9GzgYZZe,https://api.spotify.com/v1/audio-analysis/5Id5B3dxJZhPcV9GzgYZZe,216067,4
253,Te Quemaste,Manuel Turizo,spotify:track:4fj7e6Tc48Bmomwyz2Z2XC,0.729,0.773,0,-2.486,1,0.131,0.611,0.00106,0.287,0.718,176.053,audio_features,4fj7e6Tc48Bmomwyz2Z2XC,spotify:track:4fj7e6Tc48Bmomwyz2Z2XC,https://api.spotify.com/v1/tracks/4fj7e6Tc48Bmomwyz2Z2XC,https://api.spotify.com/v1/audio-analysis/4fj7e6Tc48Bmomwyz2Z2XC,199091,4
254,Bailemos,Manuel Turizo,spotify:track:1ScD7XQYCKmJ3fdNh71lUE,0.772,0.626,1,-5.107,0,0.124,0.132,0.0,0.0862,0.895,169.934,audio_features,1ScD7XQYCKmJ3fdNh71lUE,spotify:track:1ScD7XQYCKmJ3fdNh71lUE,https://api.spotify.com/v1/tracks/1ScD7XQYCKmJ3fdNh71lUE,https://api.spotify.com/v1/audio-analysis/1ScD7XQYCKmJ3fdNh71lUE,206295,4
255,Indeciso,Reik,spotify:track:59s0s39NFWScuHDbHytI14,0.738,0.748,0,-4.902,1,0.0453,0.182,0.0,0.11,0.896,94.949,audio_features,59s0s39NFWScuHDbHytI14,spotify:track:59s0s39NFWScuHDbHytI14,https://api.spotify.com/v1/tracks/59s0s39NFWScuHDbHytI14,https://api.spotify.com/v1/audio-analysis/59s0s39NFWScuHDbHytI14,217253,4
256,Bellaquita,Dalex,spotify:track:1tpbAGsGpZee5jDHMcLrUJ,0.584,0.698,8,-3.961,1,0.106,0.09,6.87e-05,0.171,0.765,166.047,audio_features,1tpbAGsGpZee5jDHMcLrUJ,spotify:track:1tpbAGsGpZee5jDHMcLrUJ,https://api.spotify.com/v1/tracks/1tpbAGsGpZee5jDHMcLrUJ,https://api.spotify.com/v1/audio-analysis/1tpbAGsGpZee5jDHMcLrUJ,204787,4
257,Si Se Da - Remix,Myke Towers,spotify:track:6K5BsR04ijf3FHNzjbaagD,0.817,0.672,11,-5.612,0,0.299,0.441,0.0,0.13,0.774,93.999,audio_features,6K5BsR04ijf3FHNzjbaagD,spotify:track:6K5BsR04ijf3FHNzjbaagD,https://api.spotify.com/v1/tracks/6K5BsR04ijf3FHNzjbaagD,https://api.spotify.com/v1/audio-analysis/6K5BsR04ijf3FHNzjbaagD,332240,4
258,Nadie (feat. Sech & Sharo Towers) - Remix,Farruko,spotify:track:6pNjmMB8FTMEcqGSgs7Mji,0.764,0.753,0,-3.964,1,0.0779,0.308,0.0,0.118,0.714,95.109,audio_features,6pNjmMB8FTMEcqGSgs7Mji,spotify:track:6pNjmMB8FTMEcqGSgs7Mji,https://api.spotify.com/v1/tracks/6pNjmMB8FTMEcqGSgs7Mji,https://api.spotify.com/v1/audio-analysis/6pNjmMB8FTMEcqGSgs7Mji,270187,4
259,Uniforme,Rich Music LTD,spotify:track:0wMs7DPFOnToNAoecvAFQc,0.739,0.863,9,-3.667,1,0.139,0.0656,0.0,0.254,0.773,173.946,audio_features,0wMs7DPFOnToNAoecvAFQc,spotify:track:0wMs7DPFOnToNAoecvAFQc,https://api.spotify.com/v1/tracks/0wMs7DPFOnToNAoecvAFQc,https://api.spotify.com/v1/audio-analysis/0wMs7DPFOnToNAoecvAFQc,279280,4
260,A Tu Manera [CORBATA],Sofía Reyes,spotify:track:7ylkmI5exdKG5Myo7DuH2p,0.728,0.767,5,-3.806,0,0.0871,0.0253,0.0,0.171,0.565,176.148,audio_features,7ylkmI5exdKG5Myo7DuH2p,spotify:track:7ylkmI5exdKG5Myo7DuH2p,https://api.spotify.com/v1/tracks/7ylkmI5exdKG5Myo7DuH2p,https://api.spotify.com/v1/audio-analysis/7ylkmI5exdKG5Myo7DuH2p,174545,4
261,Miss Lonely - Dimelo Flow Remix,Sech,spotify:track:1ndlOUUT3Eq1SDCSdKJASw,0.651,0.711,0,-5.461,1,0.164,0.176,0.0,0.024,0.719,81.907,audio_features,1ndlOUUT3Eq1SDCSdKJASw,spotify:track:1ndlOUUT3Eq1SDCSdKJASw,https://api.spotify.com/v1/tracks/1ndlOUUT3Eq1SDCSdKJASw,https://api.spotify.com/v1/audio-analysis/1ndlOUUT3Eq1SDCSdKJASw,240366,4
262,Resort,Farruko,spotify:track:5YdSlUuV4hAUJvv91bAKup,0.652,0.71,1,-5.762,0,0.186,0.637,0.0,0.175,0.539,172.091,audio_features,5YdSlUuV4hAUJvv91bAKup,spotify:track:5YdSlUuV4hAUJvv91bAKup,https://api.spotify.com/v1/tracks/5YdSlUuV4hAUJvv91bAKup,https://api.spotify.com/v1/audio-analysis/5YdSlUuV4hAUJvv91bAKup,204627,4
263,La Cama,Lunay,spotify:track:5CQzOnFWI0liUblbHYVNge,0.7,0.904,2,-2.826,0,0.0568,0.2,0.000471,0.182,0.816,173.973,audio_features,5CQzOnFWI0liUblbHYVNge,spotify:track:5CQzOnFWI0liUblbHYVNge,https://api.spotify.com/v1/tracks/5CQzOnFWI0liUblbHYVNge,https://api.spotify.com/v1/audio-analysis/5CQzOnFWI0liUblbHYVNge,189296,4
264,Hola,Dalex,spotify:track:65wLNgku2IZUjKjc2MNGjX,0.566,0.539,0,-7.798,0,0.311,0.605,1.01e-05,0.112,0.461,91.021,audio_features,65wLNgku2IZUjKjc2MNGjX,spotify:track:65wLNgku2IZUjKjc2MNGjX,https://api.spotify.com/v1/tracks/65wLNgku2IZUjKjc2MNGjX,https://api.spotify.com/v1/audio-analysis/65wLNgku2IZUjKjc2MNGjX,225000,4
265,Falsas Promesas,Sech,spotify:track:6ATIufHUOw1R1A4q46BqrN,0.441,0.737,8,-5.234,1,0.0665,0.427,0.000871,0.13,0.865,90.005,audio_features,6ATIufHUOw1R1A4q46BqrN,spotify:track:6ATIufHUOw1R1A4q46BqrN,https://api.spotify.com/v1/tracks/6ATIufHUOw1R1A4q46BqrN,https://api.spotify.com/v1/audio-analysis/6ATIufHUOw1R1A4q46BqrN,206607,4
266,La Forma en Que Me Miras,Super Yei,spotify:track:6t94PGXYAuo9GbJEnMpPcW,0.656,0.662,1,-1.387,1,0.191,0.149,8e-06,0.16,0.573,189.983,audio_features,6t94PGXYAuo9GbJEnMpPcW,spotify:track:6t94PGXYAuo9GbJEnMpPcW,https://api.spotify.com/v1/tracks/6t94PGXYAuo9GbJEnMpPcW,https://api.spotify.com/v1/audio-analysis/6t94PGXYAuo9GbJEnMpPcW,307435,4
267,Darte Remix,Alex Rose,spotify:track:6wxZq37sANWYDJiDN5khyL,0.809,0.634,9,-6.432,0,0.0833,0.147,1.85e-06,0.532,0.601,154.979,audio_features,6wxZq37sANWYDJiDN5khyL,spotify:track:6wxZq37sANWYDJiDN5khyL,https://api.spotify.com/v1/tracks/6wxZq37sANWYDJiDN5khyL,https://api.spotify.com/v1/audio-analysis/6wxZq37sANWYDJiDN5khyL,512060,4
268,Déjate Llevar,Alex Rose,spotify:track:1g4h47nGXrMyaRP7Za4Fuy,0.631,0.615,8,-6.857,0,0.194,0.291,0.0,0.102,0.428,159.966,audio_features,1g4h47nGXrMyaRP7Za4Fuy,spotify:track:1g4h47nGXrMyaRP7Za4Fuy,https://api.spotify.com/v1/tracks/1g4h47nGXrMyaRP7Za4Fuy,https://api.spotify.com/v1/audio-analysis/1g4h47nGXrMyaRP7Za4Fuy,243036,4
269,Reggaetón en lo Oscuro,Wisin & Yandel,spotify:track:7LLXLd0pisbEAdIVK502VM,0.747,0.898,1,-3.683,1,0.0709,0.0613,1.66e-06,0.0886,0.689,91.97,audio_features,7LLXLd0pisbEAdIVK502VM,spotify:track:7LLXLd0pisbEAdIVK502VM,https://api.spotify.com/v1/tracks/7LLXLd0pisbEAdIVK502VM,https://api.spotify.com/v1/audio-analysis/7LLXLd0pisbEAdIVK502VM,208947,4
270,AY! (feat. VICE MENTA),Mario Bautista,spotify:track:5oqjBjNmGwA4bIH0zmrluw,0.823,0.795,1,-3.428,0,0.0708,0.092,6.96e-06,0.0621,0.661,100.039,audio_features,5oqjBjNmGwA4bIH0zmrluw,spotify:track:5oqjBjNmGwA4bIH0zmrluw,https://api.spotify.com/v1/tracks/5oqjBjNmGwA4bIH0zmrluw,https://api.spotify.com/v1/audio-analysis/5oqjBjNmGwA4bIH0zmrluw,188134,4
271,RITMO (Bad Boys For Life),Black Eyed Peas,spotify:track:6cy3ki60hLwimwIje7tALf,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,audio_features,6cy3ki60hLwimwIje7tALf,spotify:track:6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/tracks/6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/audio-analysis/6cy3ki60hLwimwIje7tALf,221714,4
272,FRESH KERIAS,Feid,spotify:track:6TvNO32huOBlWG5o69i1v7,0.741,0.584,8,-4.446,1,0.283,0.295,9.62e-05,0.152,0.734,186.096,audio_features,6TvNO32huOBlWG5o69i1v7,spotify:track:6TvNO32huOBlWG5o69i1v7,https://api.spotify.com/v1/tracks/6TvNO32huOBlWG5o69i1v7,https://api.spotify.com/v1/audio-analysis/6TvNO32huOBlWG5o69i1v7,272800,4
273,Princesa,TINI,spotify:track:1ubDiR5IoDFOk1DOtXdWfL,0.694,0.82,7,-4.859,0,0.122,0.227,0.0,0.268,0.504,178.043,audio_features,1ubDiR5IoDFOk1DOtXdWfL,spotify:track:1ubDiR5IoDFOk1DOtXdWfL,https://api.spotify.com/v1/tracks/1ubDiR5IoDFOk1DOtXdWfL,https://api.spotify.com/v1/audio-analysis/1ubDiR5IoDFOk1DOtXdWfL,203520,4
274,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,spotify:track:1ndyl3wJCFs872XZ3ztPk6,0.743,0.709,3,-3.922,0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.001,audio_features,1ndyl3wJCFs872XZ3ztPk6,spotify:track:1ndyl3wJCFs872XZ3ztPk6,https://api.spotify.com/v1/tracks/1ndyl3wJCFs872XZ3ztPk6,https://api.spotify.com/v1/audio-analysis/1ndyl3wJCFs872XZ3ztPk6,258600,4
275,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dímelo Flow,spotify:track:684EjRHwNsZQ9hCQxL4NYL,0.747,0.647,9,-3.234,1,0.0737,0.113,0.0,0.112,0.478,87.988,audio_features,684EjRHwNsZQ9hCQxL4NYL,spotify:track:684EjRHwNsZQ9hCQxL4NYL,https://api.spotify.com/v1/tracks/684EjRHwNsZQ9hCQxL4NYL,https://api.spotify.com/v1/audio-analysis/684EjRHwNsZQ9hCQxL4NYL,233113,4
276,Tusa,KAROL G,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,audio_features,7k4t7uLgtOxPwTpFmtJNTY,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,200960,4
277,Hasta Que Salga el Sol,Ozuna,spotify:track:0dDboLfmRNsTBscy4j3Rnl,0.826,0.816,1,-4.608,0,0.0683,0.0201,0.000939,0.127,0.598,96.042,audio_features,0dDboLfmRNsTBscy4j3Rnl,spotify:track:0dDboLfmRNsTBscy4j3Rnl,https://api.spotify.com/v1/tracks/0dDboLfmRNsTBscy4j3Rnl,https://api.spotify.com/v1/audio-analysis/0dDboLfmRNsTBscy4j3Rnl,188480,4
