,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
117,Filhall,B Praak,spotify:track:7DE0I3buHcns00C0YEsYsY,0.463,0.661,0,-4.14,0,0.0635,0.61,0,0.135,0.588,79.876,audio_features,7DE0I3buHcns00C0YEsYsY,spotify:track:7DE0I3buHcns00C0YEsYsY,https://api.spotify.com/v1/tracks/7DE0I3buHcns00C0YEsYsY,https://api.spotify.com/v1/audio-analysis/7DE0I3buHcns00C0YEsYsY,255000,4
118,Lahore,Guru Randhawa,spotify:track:5aw6a4ZzgCe92pV6ODc8vC,0.787,0.869,6,-2.965,0,0.0748,0.17,0,0.207,0.618,95.032,audio_features,5aw6a4ZzgCe92pV6ODc8vC,spotify:track:5aw6a4ZzgCe92pV6ODc8vC,https://api.spotify.com/v1/tracks/5aw6a4ZzgCe92pV6ODc8vC,https://api.spotify.com/v1/audio-analysis/5aw6a4ZzgCe92pV6ODc8vC,197391,4
119,Paniyon Sa,Rochak Kohli,spotify:track:2si0ZNx4yRbggTvrIom8A2,0.523,0.768,0,-4.953,0,0.0566,0.447,0.000226,0.0833,0.669,75.03,audio_features,2si0ZNx4yRbggTvrIom8A2,spotify:track:2si0ZNx4yRbggTvrIom8A2,https://api.spotify.com/v1/tracks/2si0ZNx4yRbggTvrIom8A2,https://api.spotify.com/v1/audio-analysis/2si0ZNx4yRbggTvrIom8A2,236240,4
120,"Ghoomar (From ""Padmaavat"")",Shreya Ghoshal,spotify:track:7zrqO3WRNwCfZ80k4Y9VG5,0.546,0.805,2,-7.417,1,0.126,0.397,0,0.337,0.742,168.022,audio_features,7zrqO3WRNwCfZ80k4Y9VG5,spotify:track:7zrqO3WRNwCfZ80k4Y9VG5,https://api.spotify.com/v1/tracks/7zrqO3WRNwCfZ80k4Y9VG5,https://api.spotify.com/v1/audio-analysis/7zrqO3WRNwCfZ80k4Y9VG5,282008,4
121,"Binte Dil (From ""Padmaavat"")",Arijit Singh,spotify:track:5jUkpOwReL07vKzmRCQT3P,0.44,0.704,0,-5.654,1,0.0514,0.154,0,0.347,0.493,179.768,audio_features,5jUkpOwReL07vKzmRCQT3P,spotify:track:5jUkpOwReL07vKzmRCQT3P,https://api.spotify.com/v1/tracks/5jUkpOwReL07vKzmRCQT3P,https://api.spotify.com/v1/audio-analysis/5jUkpOwReL07vKzmRCQT3P,192804,4
122,Dhadak Title Track,Ajay Gogavale,spotify:track:6Gx3Ry4ORogdMibbdITOuN,0.375,0.312,7,-10.656,0,0.031,0.85,0.00988,0.137,0.22,77.527,audio_features,6Gx3Ry4ORogdMibbdITOuN,spotify:track:6Gx3Ry4ORogdMibbdITOuN,https://api.spotify.com/v1/tracks/6Gx3Ry4ORogdMibbdITOuN,https://api.spotify.com/v1/audio-analysis/6Gx3Ry4ORogdMibbdITOuN,243484,4
123,The Goggle Song,Sonu Nigam,spotify:track:470zUwPCoobJZIlbp8Hj4Y,0.742,0.88,7,-4.47,1,0.0758,0.0272,4.54e-06,0.141,0.68,103.99,audio_features,470zUwPCoobJZIlbp8Hj4Y,spotify:track:470zUwPCoobJZIlbp8Hj4Y,https://api.spotify.com/v1/tracks/470zUwPCoobJZIlbp8Hj4Y,https://api.spotify.com/v1/audio-analysis/470zUwPCoobJZIlbp8Hj4Y,229624,4
124,Mubarakan (Title Track),Juggy D,spotify:track:2wprYVCkCKRop40cblJ8BL,0.737,0.907,1,-6.242,1,0.11,0.0244,1.63e-05,0.233,0.7,105.003,audio_features,2wprYVCkCKRop40cblJ8BL,spotify:track:2wprYVCkCKRop40cblJ8BL,https://api.spotify.com/v1/tracks/2wprYVCkCKRop40cblJ8BL,https://api.spotify.com/v1/audio-analysis/2wprYVCkCKRop40cblJ8BL,191777,4
125,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas,spotify:track:5fXslGZPI5Cco6PKHzlSL3,0.805,0.919,1,-1.294,1,0.0938,0.101,0.00343,0.0598,0.494,94.993,audio_features,5fXslGZPI5Cco6PKHzlSL3,spotify:track:5fXslGZPI5Cco6PKHzlSL3,https://api.spotify.com/v1/tracks/5fXslGZPI5Cco6PKHzlSL3,https://api.spotify.com/v1/audio-analysis/5fXslGZPI5Cco6PKHzlSL3,188606,4
126,Naagin,Vayu,spotify:track:7gAyu0od48mkaCw1laPKVC,0.807,0.5,9,-10.361,1,0.0581,0.0335,8.73e-06,0.0967,0.243,97.09,audio_features,7gAyu0od48mkaCw1laPKVC,spotify:track:7gAyu0od48mkaCw1laPKVC,https://api.spotify.com/v1/tracks/7gAyu0od48mkaCw1laPKVC,https://api.spotify.com/v1/audio-analysis/7gAyu0od48mkaCw1laPKVC,157000,4
127,"Nachle Na (From ""Dil Juunglee"")",Guru Randhawa,spotify:track:2CLICDdOtQ06rBzIeij9l3,0.839,0.741,9,-4.223,0,0.125,0.0476,0,0.0527,0.532,98.046,audio_features,2CLICDdOtQ06rBzIeij9l3,spotify:track:2CLICDdOtQ06rBzIeij9l3,https://api.spotify.com/v1/tracks/2CLICDdOtQ06rBzIeij9l3,https://api.spotify.com/v1/audio-analysis/2CLICDdOtQ06rBzIeij9l3,220799,4
128,"Dua Karo (From ""Street Dancer 3D"")",Arijit Singh,spotify:track:5zEx8v8GJKoTx55zGeq8me,0.463,0.828,0,-4.605,0,0.0857,0.124,0,0.141,0.335,170.081,audio_features,5zEx8v8GJKoTx55zGeq8me,spotify:track:5zEx8v8GJKoTx55zGeq8me,https://api.spotify.com/v1/tracks/5zEx8v8GJKoTx55zGeq8me,https://api.spotify.com/v1/audio-analysis/5zEx8v8GJKoTx55zGeq8me,269382,4
129,Yaad Piya Ki Aane Lagi,Neha Kakkar,spotify:track:0TkquWzzuxcrwbCWlTrKYF,0.858,0.833,5,-3.747,0,0.0471,0.375,0,0.112,0.693,107.977,audio_features,0TkquWzzuxcrwbCWlTrKYF,spotify:track:0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/tracks/0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/audio-analysis/0TkquWzzuxcrwbCWlTrKYF,256678,4
130,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,spotify:track:6q9XTgfWilsnyiFofvYrIF,0.788,0.87,9,-5.217,1,0.177,0.123,1.43e-05,0.0692,0.884,109.974,audio_features,6q9XTgfWilsnyiFofvYrIF,spotify:track:6q9XTgfWilsnyiFofvYrIF,https://api.spotify.com/v1/tracks/6q9XTgfWilsnyiFofvYrIF,https://api.spotify.com/v1/audio-analysis/6q9XTgfWilsnyiFofvYrIF,182739,4
131,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,spotify:track:2U0BLmYoSESYOdwMxW2yA9,0.285,0.238,5,-9.623,0,0.0375,0.663,9.23e-06,0.0793,0.213,179.918,audio_features,2U0BLmYoSESYOdwMxW2yA9,spotify:track:2U0BLmYoSESYOdwMxW2yA9,https://api.spotify.com/v1/tracks/2U0BLmYoSESYOdwMxW2yA9,https://api.spotify.com/v1/audio-analysis/2U0BLmYoSESYOdwMxW2yA9,340672,4
132,Whistle Baja,Manj Musik,spotify:track:1RbeK5JqYpRupT5qB78Z8U,0.751,0.835,0,-9.253,0,0.0468,0.198,0,0.17,0.691,108.019,audio_features,1RbeK5JqYpRupT5qB78Z8U,spotify:track:1RbeK5JqYpRupT5qB78Z8U,https://api.spotify.com/v1/tracks/1RbeK5JqYpRupT5qB78Z8U,https://api.spotify.com/v1/audio-analysis/1RbeK5JqYpRupT5qB78Z8U,193611,4
133,Khudkhushi,Neeti Mohan,spotify:track:7q9RTBNHe7SzIB7AV0iLpg,0.763,0.944,2,-3.508,1,0.184,0.0777,0.000526,0.297,0.497,112.018,audio_features,7q9RTBNHe7SzIB7AV0iLpg,spotify:track:7q9RTBNHe7SzIB7AV0iLpg,https://api.spotify.com/v1/tracks/7q9RTBNHe7SzIB7AV0iLpg,https://api.spotify.com/v1/audio-analysis/7q9RTBNHe7SzIB7AV0iLpg,195888,4
134,"Haiya Ho (From ""Marjaavaan"")",Tulsi Kumar,spotify:track:56uSTh3DbnRkPKtNznPRzL,0.735,0.831,8,-2.774,1,0.043,0.00985,1.97e-05,0.128,0.592,100.022,audio_features,56uSTh3DbnRkPKtNznPRzL,spotify:track:56uSTh3DbnRkPKtNznPRzL,https://api.spotify.com/v1/tracks/56uSTh3DbnRkPKtNznPRzL,https://api.spotify.com/v1/audio-analysis/56uSTh3DbnRkPKtNznPRzL,170781,4
135,"The Naari Naari Song (From ""Made in China"")",Sachin-Jigar,spotify:track:0VhKdIMXZ3INkyDoIyPy5l,0.704,0.933,1,-4.165,1,0.043,0.039,0,0.582,0.595,119.984,audio_features,0VhKdIMXZ3INkyDoIyPy5l,spotify:track:0VhKdIMXZ3INkyDoIyPy5l,https://api.spotify.com/v1/tracks/0VhKdIMXZ3INkyDoIyPy5l,https://api.spotify.com/v1/audio-analysis/0VhKdIMXZ3INkyDoIyPy5l,197000,4
136,"Tu Laung Main Elaachi (From ""Luka Chuppi"")",Tulsi Kumar,spotify:track:26jW5VxN63FEomoI3s2kM9,0.77,0.963,4,-2.129,0,0.0804,0.11,0,0.153,0.858,97.998,audio_features,26jW5VxN63FEomoI3s2kM9,spotify:track:26jW5VxN63FEomoI3s2kM9,https://api.spotify.com/v1/tracks/26jW5VxN63FEomoI3s2kM9,https://api.spotify.com/v1/audio-analysis/26jW5VxN63FEomoI3s2kM9,170503,4
137,Naach Meri Jaan,Benny Dayal,spotify:track:0LYdvoom8Ri54PyYuLD2Dt,0.745,0.85,9,-5.47,0,0.0492,0.162,0.000165,0.196,0.663,128.038,audio_features,0LYdvoom8Ri54PyYuLD2Dt,spotify:track:0LYdvoom8Ri54PyYuLD2Dt,https://api.spotify.com/v1/tracks/0LYdvoom8Ri54PyYuLD2Dt,https://api.spotify.com/v1/audio-analysis/0LYdvoom8Ri54PyYuLD2Dt,244090,4
138,Tera Ghata,Gajendra Verma,spotify:track:0JBhoxPKHJc1ZeJrjSt0VO,0.718,0.573,1,-7.309,0,0.0451,0.458,0.00533,0.0953,0.686,180.043,audio_features,0JBhoxPKHJc1ZeJrjSt0VO,spotify:track:0JBhoxPKHJc1ZeJrjSt0VO,https://api.spotify.com/v1/tracks/0JBhoxPKHJc1ZeJrjSt0VO,https://api.spotify.com/v1/audio-analysis/0JBhoxPKHJc1ZeJrjSt0VO,254174,4
139,"Tere Liye - Remix by DJ Kiran Kamath (From ""Namaste England"")",Mannan Shaah,spotify:track:6vgSxW7UmoEYKICOR443ZY,0.628,0.938,0,-1.821,1,0.0921,0.0273,0,0.412,0.723,104.958,audio_features,6vgSxW7UmoEYKICOR443ZY,spotify:track:6vgSxW7UmoEYKICOR443ZY,https://api.spotify.com/v1/tracks/6vgSxW7UmoEYKICOR443ZY,https://api.spotify.com/v1/audio-analysis/6vgSxW7UmoEYKICOR443ZY,153143,4
140,"Jhalak Dikhla Jaa Reloaded (From ""The Body"")",Himesh Reshammiya,spotify:track:7nSTuuVgzhJuQjZhgDlzKl,0.758,0.911,5,-2.569,0,0.0488,0.0113,0.000954,0.561,0.329,111.965,audio_features,7nSTuuVgzhJuQjZhgDlzKl,spotify:track:7nSTuuVgzhJuQjZhgDlzKl,https://api.spotify.com/v1/tracks/7nSTuuVgzhJuQjZhgDlzKl,https://api.spotify.com/v1/audio-analysis/7nSTuuVgzhJuQjZhgDlzKl,147701,4
141,"So Gaya Yeh Jahan (From ""Bypass Road"")",Nitin Mukesh,spotify:track:6HlKDKcgvwjvWPrYIqMSaK,0.662,0.598,7,-7.753,1,0.0459,0.43,3.68e-06,0.0879,0.653,94.025,audio_features,6HlKDKcgvwjvWPrYIqMSaK,spotify:track:6HlKDKcgvwjvWPrYIqMSaK,https://api.spotify.com/v1/tracks/6HlKDKcgvwjvWPrYIqMSaK,https://api.spotify.com/v1/audio-analysis/6HlKDKcgvwjvWPrYIqMSaK,152277,4
142,Mashallah,Sajid-Wajid,spotify:track:1prGortu002OYC8sGfpAIj,0.796,0.856,7,-8.154,1,0.0666,0.153,1.06e-05,0.311,0.864,109.979,audio_features,1prGortu002OYC8sGfpAIj,spotify:track:1prGortu002OYC8sGfpAIj,https://api.spotify.com/v1/tracks/1prGortu002OYC8sGfpAIj,https://api.spotify.com/v1/audio-analysis/1prGortu002OYC8sGfpAIj,283376,4
143,Makhna,Tanishk Bagchi,spotify:track:0ZHILXmUaVSLEOCWxPQ1ga,0.696,0.704,1,-7.876,1,0.0423,0.167,0,0.155,0.426,124.972,audio_features,0ZHILXmUaVSLEOCWxPQ1ga,spotify:track:0ZHILXmUaVSLEOCWxPQ1ga,https://api.spotify.com/v1/tracks/0ZHILXmUaVSLEOCWxPQ1ga,https://api.spotify.com/v1/audio-analysis/0ZHILXmUaVSLEOCWxPQ1ga,183000,4
144,"Malang (Title Track) [From ""Malang - Unleash The Madness""]",Ved Sharma,spotify:track:25MPTnqXQB1H6OkwSYUXWx,0.384,0.728,7,-6.503,0,0.0623,0.329,1.85e-05,0.329,0.311,156.396,audio_features,25MPTnqXQB1H6OkwSYUXWx,spotify:track:25MPTnqXQB1H6OkwSYUXWx,https://api.spotify.com/v1/tracks/25MPTnqXQB1H6OkwSYUXWx,https://api.spotify.com/v1/audio-analysis/25MPTnqXQB1H6OkwSYUXWx,287374,4
145,"Humraah (From ""Malang - Unleash The Madness"")",Sachet Tandon,spotify:track:4xmkpE1Si5JL7NFxWrhV0S,0.468,0.854,11,-3.932,0,0.059,0.176,0,0.126,0.277,155.867,audio_features,4xmkpE1Si5JL7NFxWrhV0S,spotify:track:4xmkpE1Si5JL7NFxWrhV0S,https://api.spotify.com/v1/tracks/4xmkpE1Si5JL7NFxWrhV0S,https://api.spotify.com/v1/audio-analysis/4xmkpE1Si5JL7NFxWrhV0S,299822,4
146,"Hui Malang (From ""Malang - Unleash The Madness"")",Asees Kaur,spotify:track:5bAed2aRbQbjDZF9qkNSA2,0.633,0.904,7,-5.09,0,0.0564,0.0337,4.31e-05,0.122,0.259,124.008,audio_features,5bAed2aRbQbjDZF9qkNSA2,spotify:track:5bAed2aRbQbjDZF9qkNSA2,https://api.spotify.com/v1/tracks/5bAed2aRbQbjDZF9qkNSA2,https://api.spotify.com/v1/audio-analysis/5bAed2aRbQbjDZF9qkNSA2,192097,4
147,"Haan Main Galat (From ""Love Aaj Kal"")",Pritam,spotify:track:068HSvCf5MbQfhV4qqaelg,0.685,0.736,0,-5.656,1,0.0521,0.0997,0.0112,0.101,0.893,117.979,audio_features,068HSvCf5MbQfhV4qqaelg,spotify:track:068HSvCf5MbQfhV4qqaelg,https://api.spotify.com/v1/tracks/068HSvCf5MbQfhV4qqaelg,https://api.spotify.com/v1/audio-analysis/068HSvCf5MbQfhV4qqaelg,218644,4
148,"Arey Pyaar Kar Le (From ""Shubh Mangal Zyada Saavdhan"")",Ayushmann Khurrana,spotify:track:6lhxjnUslxxVuDu8JD1Fhd,0.746,0.925,9,-3.627,1,0.0694,0.0764,5.64e-05,0.29,0.924,131.975,audio_features,6lhxjnUslxxVuDu8JD1Fhd,spotify:track:6lhxjnUslxxVuDu8JD1Fhd,https://api.spotify.com/v1/tracks/6lhxjnUslxxVuDu8JD1Fhd,https://api.spotify.com/v1/audio-analysis/6lhxjnUslxxVuDu8JD1Fhd,164602,4
149,Dilliwaali Girlfriend,Arijit Singh,spotify:track:6p56DuuwZQYSNgeB7fgRkZ,0.688,0.941,6,-5.23,0,0.0583,0.0811,2.89e-06,0.0697,0.909,138.047,audio_features,6p56DuuwZQYSNgeB7fgRkZ,spotify:track:6p56DuuwZQYSNgeB7fgRkZ,https://api.spotify.com/v1/tracks/6p56DuuwZQYSNgeB7fgRkZ,https://api.spotify.com/v1/audio-analysis/6p56DuuwZQYSNgeB7fgRkZ,260552,4
150,Proper Patola,Badshah,spotify:track:39ujbBjTwwqUFySaCYDMMT,0.77,0.824,1,-6.491,0,0.0851,0.485,0,0.318,0.49,172.006,audio_features,39ujbBjTwwqUFySaCYDMMT,spotify:track:39ujbBjTwwqUFySaCYDMMT,https://api.spotify.com/v1/tracks/39ujbBjTwwqUFySaCYDMMT,https://api.spotify.com/v1/audio-analysis/39ujbBjTwwqUFySaCYDMMT,178605,4
151,Maana Dil,B Praak,spotify:track:7eua2ud1Wwhn3mefm6Y7Cn,0.275,0.411,2,-3.817,1,0.0285,0.637,0,0.129,0.259,80.202,audio_features,7eua2ud1Wwhn3mefm6Y7Cn,spotify:track:7eua2ud1Wwhn3mefm6Y7Cn,https://api.spotify.com/v1/tracks/7eua2ud1Wwhn3mefm6Y7Cn,https://api.spotify.com/v1/audio-analysis/7eua2ud1Wwhn3mefm6Y7Cn,235610,4
152,"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)",Vishal Dadlani,spotify:track:0z9lOAVgQT5bysEKZ6Wwbk,0.807,0.914,7,-5.092,1,0.069,0.0411,0.00105,0.292,0.463,114.039,audio_features,0z9lOAVgQT5bysEKZ6Wwbk,spotify:track:0z9lOAVgQT5bysEKZ6Wwbk,https://api.spotify.com/v1/tracks/0z9lOAVgQT5bysEKZ6Wwbk,https://api.spotify.com/v1/audio-analysis/0z9lOAVgQT5bysEKZ6Wwbk,201655,4
153,"Shayad (From ""Love Aaj Kal"")",Pritam,spotify:track:018eOid2aGaPdxon7T6GsC,0.487,0.456,8,-7.144,1,0.0319,0.789,1.79e-06,0.141,0.348,136.088,audio_features,018eOid2aGaPdxon7T6GsC,spotify:track:018eOid2aGaPdxon7T6GsC,https://api.spotify.com/v1/tracks/018eOid2aGaPdxon7T6GsC,https://api.spotify.com/v1/audio-analysis/018eOid2aGaPdxon7T6GsC,247941,4
154,Pal,Javed-Mohsin,spotify:track:5G7pZ8G8NFvS1MQ9H4L7dC,0.51,0.502,7,-7.016,0,0.0325,0.71,0,0.0708,0.321,133.885,audio_features,5G7pZ8G8NFvS1MQ9H4L7dC,spotify:track:5G7pZ8G8NFvS1MQ9H4L7dC,https://api.spotify.com/v1/tracks/5G7pZ8G8NFvS1MQ9H4L7dC,https://api.spotify.com/v1/audio-analysis/5G7pZ8G8NFvS1MQ9H4L7dC,247286,4
155,Woh Din Yaad Aande Ne,Piyush Mehroliyaa,spotify:track:1Dm5jDXXhjm84fIS8WnwJ9,0.635,0.666,2,-6.592,1,0.057,0.737,0,0.101,0.676,81.991,audio_features,1Dm5jDXXhjm84fIS8WnwJ9,spotify:track:1Dm5jDXXhjm84fIS8WnwJ9,https://api.spotify.com/v1/tracks/1Dm5jDXXhjm84fIS8WnwJ9,https://api.spotify.com/v1/audio-analysis/1Dm5jDXXhjm84fIS8WnwJ9,233779,4
156,Mera Dil Bhi Kitna Pagal Hai - Recreated Version,Stebin Ben,spotify:track:2n9ylYiF7urpXo36qBwr3g,0.601,0.733,6,-5.987,0,0.0362,0.333,1.73e-06,0.406,0.375,94.017,audio_features,2n9ylYiF7urpXo36qBwr3g,spotify:track:2n9ylYiF7urpXo36qBwr3g,https://api.spotify.com/v1/tracks/2n9ylYiF7urpXo36qBwr3g,https://api.spotify.com/v1/audio-analysis/2n9ylYiF7urpXo36qBwr3g,200828,4
157,Aadat,Atif Aslam,spotify:track:6KUlOsfQ6N72BIu1Yl1q9y,0.622,0.746,0,-6.551,0,0.0426,0.175,0.000872,0.271,0.336,102.962,audio_features,6KUlOsfQ6N72BIu1Yl1q9y,spotify:track:6KUlOsfQ6N72BIu1Yl1q9y,https://api.spotify.com/v1/tracks/6KUlOsfQ6N72BIu1Yl1q9y,https://api.spotify.com/v1/audio-analysis/6KUlOsfQ6N72BIu1Yl1q9y,333740,4
158,Allah Waariyan,Shafqat Amanat Ali,spotify:track:6YYVzVapUF3UnZQ0igasl3,0.483,0.781,4,-5.926,1,0.0445,0.349,0,0.126,0.801,83.782,audio_features,6YYVzVapUF3UnZQ0igasl3,spotify:track:6YYVzVapUF3UnZQ0igasl3,https://api.spotify.com/v1/tracks/6YYVzVapUF3UnZQ0igasl3,https://api.spotify.com/v1/audio-analysis/6YYVzVapUF3UnZQ0igasl3,314522,4
159,Jitni Dafa,Yasser Desai,spotify:track:5ajfRrXpInejkZUxZOX6Rm,0.643,0.513,10,-7.355,0,0.0253,0.832,0.000852,0.143,0.25,95.976,audio_features,5ajfRrXpInejkZUxZOX6Rm,spotify:track:5ajfRrXpInejkZUxZOX6Rm,https://api.spotify.com/v1/tracks/5ajfRrXpInejkZUxZOX6Rm,https://api.spotify.com/v1/audio-analysis/5ajfRrXpInejkZUxZOX6Rm,222302,4
160,Khadke Glassy,Yo Yo Honey Singh,spotify:track:7E2iTG33dfcHlxldckKQIi,0.884,0.95,1,-0.95,1,0.205,0.106,0,0.0449,0.703,104.952,audio_features,7E2iTG33dfcHlxldckKQIi,spotify:track:7E2iTG33dfcHlxldckKQIi,https://api.spotify.com/v1/tracks/7E2iTG33dfcHlxldckKQIi,https://api.spotify.com/v1/audio-analysis/7E2iTG33dfcHlxldckKQIi,200711,4
161,Sweetheart,Dev Negi,spotify:track:6qrb4ganbSTzcDDOo1pzMT,0.768,0.806,8,-6.277,1,0.0517,0.376,1.65e-06,0.0787,0.925,123.039,audio_features,6qrb4ganbSTzcDDOo1pzMT,spotify:track:6qrb4ganbSTzcDDOo1pzMT,https://api.spotify.com/v1/tracks/6qrb4ganbSTzcDDOo1pzMT,https://api.spotify.com/v1/audio-analysis/6qrb4ganbSTzcDDOo1pzMT,212196,4
162,Blue Eyes,Yo Yo Honey Singh,spotify:track:7wW9scVNLYFLsmBb1yAUmS,0.77,0.51,10,-5.469,0,0.192,0.137,0.000106,0.0346,0.533,188.067,audio_features,7wW9scVNLYFLsmBb1yAUmS,spotify:track:7wW9scVNLYFLsmBb1yAUmS,https://api.spotify.com/v1/tracks/7wW9scVNLYFLsmBb1yAUmS,https://api.spotify.com/v1/audio-analysis/7wW9scVNLYFLsmBb1yAUmS,220944,4
163,Karma,Sukriti Kakar,spotify:track:5gTGrfezepcKESyNSxFsss,0.809,0.766,5,-4.27,0,0.0891,0.0341,6.4e-05,0.564,0.817,117.986,audio_features,5gTGrfezepcKESyNSxFsss,spotify:track:5gTGrfezepcKESyNSxFsss,https://api.spotify.com/v1/tracks/5gTGrfezepcKESyNSxFsss,https://api.spotify.com/v1/audio-analysis/5gTGrfezepcKESyNSxFsss,146949,4
164,"Sunny Sunny (From ""Yaariyan"")",Yo Yo Honey Singh,spotify:track:1TaeNA6443E9MHtbGXV0s8,0.794,0.878,11,-7.502,0,0.078,0.00138,0.029,0.197,0.352,129.978,audio_features,1TaeNA6443E9MHtbGXV0s8,spotify:track:1TaeNA6443E9MHtbGXV0s8,https://api.spotify.com/v1/tracks/1TaeNA6443E9MHtbGXV0s8,https://api.spotify.com/v1/audio-analysis/1TaeNA6443E9MHtbGXV0s8,243319,4
165,Hookah Bar,Himesh Reshammiya,spotify:track:4AoQVhME8Ko6LNm4lV2wwQ,0.73,0.656,11,-5.07,1,0.0294,0.00797,0.00271,0.108,0.743,131.04,audio_features,4AoQVhME8Ko6LNm4lV2wwQ,spotify:track:4AoQVhME8Ko6LNm4lV2wwQ,https://api.spotify.com/v1/tracks/4AoQVhME8Ko6LNm4lV2wwQ,https://api.spotify.com/v1/audio-analysis/4AoQVhME8Ko6LNm4lV2wwQ,254351,4
166,Surma Surma,Guru Randhawa,spotify:track:77riTlvCLV3K8O0glNiQ8B,0.734,0.909,10,-4.4,0,0.124,0.258,0,0.0657,0.691,95.989,audio_features,77riTlvCLV3K8O0glNiQ8B,spotify:track:77riTlvCLV3K8O0glNiQ8B,https://api.spotify.com/v1/tracks/77riTlvCLV3K8O0glNiQ8B,https://api.spotify.com/v1/audio-analysis/77riTlvCLV3K8O0glNiQ8B,215951,4
167,Goa Beach,Tony Kakkar,spotify:track:4obyqyCX0Vx839PTsz1OGf,0.913,0.622,7,-7.178,1,0.177,0.125,0,0.0789,0.781,110.011,audio_features,4obyqyCX0Vx839PTsz1OGf,spotify:track:4obyqyCX0Vx839PTsz1OGf,https://api.spotify.com/v1/tracks/4obyqyCX0Vx839PTsz1OGf,https://api.spotify.com/v1/audio-analysis/4obyqyCX0Vx839PTsz1OGf,218520,4
168,"Nachi Nachi (From ""Street Dancer 3D"")",Neeti Mohan,spotify:track:6Lnv2nfypWe9fF0aBqG3UI,0.906,0.955,8,-1.485,1,0.0867,0.0336,0.0003,0.0444,0.824,128.002,audio_features,6Lnv2nfypWe9fF0aBqG3UI,spotify:track:6Lnv2nfypWe9fF0aBqG3UI,https://api.spotify.com/v1/tracks/6Lnv2nfypWe9fF0aBqG3UI,https://api.spotify.com/v1/audio-analysis/6Lnv2nfypWe9fF0aBqG3UI,199751,4
169,"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa,spotify:track:5I2wbDvSI98HLVB42YO9sU,0.786,0.797,6,-4.063,1,0.0414,0.233,0,0.0861,0.453,95.014,audio_features,5I2wbDvSI98HLVB42YO9sU,spotify:track:5I2wbDvSI98HLVB42YO9sU,https://api.spotify.com/v1/tracks/5I2wbDvSI98HLVB42YO9sU,https://api.spotify.com/v1/audio-analysis/5I2wbDvSI98HLVB42YO9sU,215368,4
170,"Bhankas (From ""Baaghi 3"")",Bappi Lahiri,spotify:track:4qhGDmLQ7Rbyqkm7cwjLps,0.62,0.966,1,-3.72,1,0.334,0.469,1.79e-06,0.0464,0.783,112.969,audio_features,4qhGDmLQ7Rbyqkm7cwjLps,spotify:track:4qhGDmLQ7Rbyqkm7cwjLps,https://api.spotify.com/v1/tracks/4qhGDmLQ7Rbyqkm7cwjLps,https://api.spotify.com/v1/audio-analysis/4qhGDmLQ7Rbyqkm7cwjLps,158467,3
171,Get Ready To Fight,Benny Dayal,spotify:track:3n1IbkZGIxwP27kiE3TKtP,0.595,0.751,1,-5.542,1,0.0826,0.0562,0.000162,0.107,0.757,172.057,audio_features,3n1IbkZGIxwP27kiE3TKtP,spotify:track:3n1IbkZGIxwP27kiE3TKtP,https://api.spotify.com/v1/tracks/3n1IbkZGIxwP27kiE3TKtP,https://api.spotify.com/v1/audio-analysis/3n1IbkZGIxwP27kiE3TKtP,204742,4
172,Amplifier,Imran Khan,spotify:track:0l1i3nJ4aDMk0inxnvzYTz,0.727,0.714,2,-4.494,1,0.0872,0.0209,0,0.153,0.618,164.003,audio_features,0l1i3nJ4aDMk0inxnvzYTz,spotify:track:0l1i3nJ4aDMk0inxnvzYTz,https://api.spotify.com/v1/tracks/0l1i3nJ4aDMk0inxnvzYTz,https://api.spotify.com/v1/audio-analysis/0l1i3nJ4aDMk0inxnvzYTz,232907,4
173,"Faaslon Mein (From ""Baaghi 3"")",Sachet Tandon,spotify:track:6Ir5Iot0WCEJUr45rMUFwx,0.524,0.505,4,-5.749,0,0.0315,0.668,0,0.0999,0.14,116.93,audio_features,6Ir5Iot0WCEJUr45rMUFwx,spotify:track:6Ir5Iot0WCEJUr45rMUFwx,https://api.spotify.com/v1/tracks/6Ir5Iot0WCEJUr45rMUFwx,https://api.spotify.com/v1/audio-analysis/6Ir5Iot0WCEJUr45rMUFwx,281028,1
174,Chandralekha,Vishal Dadlani,spotify:track:4Ojb2PtBJPPuNplIFlhviN,0.773,0.618,8,-7.331,1,0.115,0.102,0,0.394,0.822,103.995,audio_features,4Ojb2PtBJPPuNplIFlhviN,spotify:track:4Ojb2PtBJPPuNplIFlhviN,https://api.spotify.com/v1/tracks/4Ojb2PtBJPPuNplIFlhviN,https://api.spotify.com/v1/audio-analysis/4Ojb2PtBJPPuNplIFlhviN,191702,4
