,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
150,Another One Bites The Dust - Remastered 2011,Queen,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,audio_features,5vdp5UmvTsnMEMESIF2Ym7,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/tracks/5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/audio-analysis/5vdp5UmvTsnMEMESIF2Ym7,214653,4
151,No Scrubs,TLC,spotify:track:1KGi9sZVMeszgZOWivFpxs,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,audio_features,1KGi9sZVMeszgZOWivFpxs,spotify:track:1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/tracks/1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/audio-analysis/1KGi9sZVMeszgZOWivFpxs,214400,4
152,Miss You - Remastered,The Rolling Stones,spotify:track:5pTWpY8l7B1XcQnijEFGFj,0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689,audio_features,5pTWpY8l7B1XcQnijEFGFj,spotify:track:5pTWpY8l7B1XcQnijEFGFj,https://api.spotify.com/v1/tracks/5pTWpY8l7B1XcQnijEFGFj,https://api.spotify.com/v1/audio-analysis/5pTWpY8l7B1XcQnijEFGFj,288667,4
153,Big Yellow Taxi,Joni Mitchell,spotify:track:6UkMcAA19lTdjs22jtB7o2,0.611,0.47,4,-9.135,1,0.0356,0.579,0,0.581,0.97,85.527,audio_features,6UkMcAA19lTdjs22jtB7o2,spotify:track:6UkMcAA19lTdjs22jtB7o2,https://api.spotify.com/v1/tracks/6UkMcAA19lTdjs22jtB7o2,https://api.spotify.com/v1/audio-analysis/6UkMcAA19lTdjs22jtB7o2,134800,4
154,The Unguarded Moment - 2002 Digital Remaster,The Church,spotify:track:00W0z4GR2fU8v11dhszOdw,0.404,0.843,0,-5.793,1,0.0642,0.00547,0.000111,0.252,0.497,135.904,audio_features,00W0z4GR2fU8v11dhszOdw,spotify:track:00W0z4GR2fU8v11dhszOdw,https://api.spotify.com/v1/tracks/00W0z4GR2fU8v11dhszOdw,https://api.spotify.com/v1/audio-analysis/00W0z4GR2fU8v11dhszOdw,254400,4
155,I Touch Myself,Divinyls,spotify:track:6oNvmplQGUkmAh441Teows,0.66,0.711,5,-10.211,1,0.0334,0.181,7.47e-06,0.0647,0.726,109.328,audio_features,6oNvmplQGUkmAh441Teows,spotify:track:6oNvmplQGUkmAh441Teows,https://api.spotify.com/v1/tracks/6oNvmplQGUkmAh441Teows,https://api.spotify.com/v1/audio-analysis/6oNvmplQGUkmAh441Teows,227640,4
156,I Love Rock 'N Roll,Joan Jett & The Blackhearts,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,0.535,0.716,4,-5.025,1,0.0431,0.326,0,0.659,0.901,94.379,audio_features,2Cdvbe2G4hZsnhNMKyGrie,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/audio-analysis/2Cdvbe2G4hZsnhNMKyGrie,175173,4
157,You Got It,Roy Orbison,spotify:track:6r20M5DWYdIoCDmDViBxuz,0.649,0.618,9,-10.728,1,0.0265,0.596,1.46e-06,0.192,0.667,114.688,audio_features,6r20M5DWYdIoCDmDViBxuz,spotify:track:6r20M5DWYdIoCDmDViBxuz,https://api.spotify.com/v1/tracks/6r20M5DWYdIoCDmDViBxuz,https://api.spotify.com/v1/audio-analysis/6r20M5DWYdIoCDmDViBxuz,210267,4
158,Where the Wild Roses Grow - 2011 - Remaster,Nick Cave & The Bad Seeds,spotify:track:3OwtuzRo8mc7lgsBau9MWk,0.336,0.47,7,-10.541,0,0.0319,0.378,0.00332,0.0953,0.163,154.649,audio_features,3OwtuzRo8mc7lgsBau9MWk,spotify:track:3OwtuzRo8mc7lgsBau9MWk,https://api.spotify.com/v1/tracks/3OwtuzRo8mc7lgsBau9MWk,https://api.spotify.com/v1/audio-analysis/3OwtuzRo8mc7lgsBau9MWk,237080,3
159,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",Bee Gees,spotify:track:3ZP18us6p6LHOZMG1LLUjF,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4
160,Kiss,Prince,spotify:track:62LJFaYihsdVrrkgUOJC05,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,audio_features,62LJFaYihsdVrrkgUOJC05,spotify:track:62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/audio-analysis/62LJFaYihsdVrrkgUOJC05,226240,4
161,Groove Is in the Heart,Deee-Lite,spotify:track:2UVLuddklEVak5PXgC7baA,0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,audio_features,2UVLuddklEVak5PXgC7baA,spotify:track:2UVLuddklEVak5PXgC7baA,https://api.spotify.com/v1/tracks/2UVLuddklEVak5PXgC7baA,https://api.spotify.com/v1/audio-analysis/2UVLuddklEVak5PXgC7baA,231787,4
162,Paradise City,Guns N' Roses,spotify:track:3YBZIN3rekqsKxbJc9FZko,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,audio_features,3YBZIN3rekqsKxbJc9FZko,spotify:track:3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/tracks/3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/audio-analysis/3YBZIN3rekqsKxbJc9FZko,405640,4
163,When The War Is Over - 2011 Remastered,Cold Chisel,spotify:track:5Eqx81y2ETkPuZrQuYBiub,0.443,0.669,9,-3.244,1,0.0274,0.0754,0,0.0683,0.426,92.641,audio_features,5Eqx81y2ETkPuZrQuYBiub,spotify:track:5Eqx81y2ETkPuZrQuYBiub,https://api.spotify.com/v1/tracks/5Eqx81y2ETkPuZrQuYBiub,https://api.spotify.com/v1/audio-analysis/5Eqx81y2ETkPuZrQuYBiub,265664,4
164,We Will Rock You - Remastered 2011,Queen,spotify:track:4pbJqGIASGPr0ZpGpnWkDn,0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,audio_features,4pbJqGIASGPr0ZpGpnWkDn,spotify:track:4pbJqGIASGPr0ZpGpnWkDn,https://api.spotify.com/v1/tracks/4pbJqGIASGPr0ZpGpnWkDn,https://api.spotify.com/v1/audio-analysis/4pbJqGIASGPr0ZpGpnWkDn,122067,4
165,Don't You (Forget About Me),Simple Minds,spotify:track:3fH4KjXFYMmljxrcGrbPj9,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,audio_features,3fH4KjXFYMmljxrcGrbPj9,spotify:track:3fH4KjXFYMmljxrcGrbPj9,https://api.spotify.com/v1/tracks/3fH4KjXFYMmljxrcGrbPj9,https://api.spotify.com/v1/audio-analysis/3fH4KjXFYMmljxrcGrbPj9,263040,4
166,Whole Lotta Love - 1990 Remaster,Led Zeppelin,spotify:track:0hCB0YR03f6AmQaHbwWDe8,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893,4
167,Mysterious Ways,U2,spotify:track:50JK22El2PTIzZBU2liLDI,0.674,0.659,8,-8.049,1,0.0277,0.00156,0.00765,0.108,0.697,99.768,audio_features,50JK22El2PTIzZBU2liLDI,spotify:track:50JK22El2PTIzZBU2liLDI,https://api.spotify.com/v1/tracks/50JK22El2PTIzZBU2liLDI,https://api.spotify.com/v1/audio-analysis/50JK22El2PTIzZBU2liLDI,243587,4
168,Man in the Mirror,Michael Jackson,spotify:track:2u2udGmop1z67EPpr91km7,0.794,0.798,8,-5.639,1,0.0366,0.429,1.16e-05,0.118,0.265,100.338,audio_features,2u2udGmop1z67EPpr91km7,spotify:track:2u2udGmop1z67EPpr91km7,https://api.spotify.com/v1/tracks/2u2udGmop1z67EPpr91km7,https://api.spotify.com/v1/audio-analysis/2u2udGmop1z67EPpr91km7,319307,4
169,I Love The Nightlife,Alicia Bridges,spotify:track:3ChXTNUIdmlFStxCtM3Q6a,0.519,0.655,0,-5.837,1,0.0449,0.315,0.8,0.137,0.892,125.177,audio_features,3ChXTNUIdmlFStxCtM3Q6a,spotify:track:3ChXTNUIdmlFStxCtM3Q6a,https://api.spotify.com/v1/tracks/3ChXTNUIdmlFStxCtM3Q6a,https://api.spotify.com/v1/audio-analysis/3ChXTNUIdmlFStxCtM3Q6a,337373,4
170,Boogie Wonderland,"Earth, Wind & Fire",spotify:track:6ztstiyZL6FXzh4aG46ZPD,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,audio_features,6ztstiyZL6FXzh4aG46ZPD,spotify:track:6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD,288293,4
171,The Boys Light Up - Remastered 2013,Australian Crawl,spotify:track:687i9z2ZCKNfzpmzs7HxOu,0.619,0.935,7,-7.158,1,0.0358,0.0968,0.000172,0.307,0.704,97.894,audio_features,687i9z2ZCKNfzpmzs7HxOu,spotify:track:687i9z2ZCKNfzpmzs7HxOu,https://api.spotify.com/v1/tracks/687i9z2ZCKNfzpmzs7HxOu,https://api.spotify.com/v1/audio-analysis/687i9z2ZCKNfzpmzs7HxOu,281467,4
172,Hurt,Johnny Cash,spotify:track:28cnXtME493VX9NOw9cIUh,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,audio_features,28cnXtME493VX9NOw9cIUh,spotify:track:28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh,216533,4
173,Bennie And The Jets - Remastered 2014,Elton John,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,audio_features,5Wj1rJnCLpMHdLaxsFtJLs,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/tracks/5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/audio-analysis/5Wj1rJnCLpMHdLaxsFtJLs,322549,4
174,Too Funky - Single Edit,George Michael,spotify:track:1flKNp2shyTeSAQE3Ezf8L,0.658,0.895,1,-8.304,1,0.0753,0.0218,0.321,0.742,0.761,98.275,audio_features,1flKNp2shyTeSAQE3Ezf8L,spotify:track:1flKNp2shyTeSAQE3Ezf8L,https://api.spotify.com/v1/tracks/1flKNp2shyTeSAQE3Ezf8L,https://api.spotify.com/v1/audio-analysis/1flKNp2shyTeSAQE3Ezf8L,225027,4
175,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",Bill Medley,spotify:track:4BFMQ15vXr626UOoZL8bUI,0.7,0.781,6,-8.255,0,0.0507,0.0874,0.00342,0.059,0.385,108.695,audio_features,4BFMQ15vXr626UOoZL8bUI,spotify:track:4BFMQ15vXr626UOoZL8bUI,https://api.spotify.com/v1/tracks/4BFMQ15vXr626UOoZL8bUI,https://api.spotify.com/v1/audio-analysis/4BFMQ15vXr626UOoZL8bUI,289067,4
176,Looking Out My Backdoor (Live),Creedence Clearwater Revisited,spotify:track:1qQK9OmiVtw7tyliCfb57Y,0.603,0.903,5,-4.993,1,0.0591,0.15,0,0.988,0.873,99.733,audio_features,1qQK9OmiVtw7tyliCfb57Y,spotify:track:1qQK9OmiVtw7tyliCfb57Y,https://api.spotify.com/v1/tracks/1qQK9OmiVtw7tyliCfb57Y,https://api.spotify.com/v1/audio-analysis/1qQK9OmiVtw7tyliCfb57Y,164600,4
177,Do You Really Want To Hurt Me,Culture Club,spotify:track:1I6q6nwNjNgik1Qe8Oi0Y7,0.744,0.376,4,-14.996,0,0.0366,0.0815,0,0.108,0.42,100.78,audio_features,1I6q6nwNjNgik1Qe8Oi0Y7,spotify:track:1I6q6nwNjNgik1Qe8Oi0Y7,https://api.spotify.com/v1/tracks/1I6q6nwNjNgik1Qe8Oi0Y7,https://api.spotify.com/v1/audio-analysis/1I6q6nwNjNgik1Qe8Oi0Y7,262173,4
178,Dirty Deeds Done Dirt Cheap,AC/DC,spotify:track:2d4e45fmUnguxh6yqC7gNT,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,audio_features,2d4e45fmUnguxh6yqC7gNT,spotify:track:2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/tracks/2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/audio-analysis/2d4e45fmUnguxh6yqC7gNT,231933,4
179,(Everything I Do) I Do It For You,Bryan Adams,spotify:track:1Eb90nmqTrxylKFhcUzW8P,0.533,0.36,1,-12.633,1,0.0282,0.0805,1.03e-05,0.0631,0.299,131.229,audio_features,1Eb90nmqTrxylKFhcUzW8P,spotify:track:1Eb90nmqTrxylKFhcUzW8P,https://api.spotify.com/v1/tracks/1Eb90nmqTrxylKFhcUzW8P,https://api.spotify.com/v1/audio-analysis/1Eb90nmqTrxylKFhcUzW8P,393640,4
180,Ego Is Not a Dirty Word - 2015 Remaster,Skyhooks,spotify:track:59K9yYUeWugjFbyRnbbGQA,0.422,0.872,5,-3.071,0,0.0478,0.553,1.51e-06,0.347,0.867,150.885,audio_features,59K9yYUeWugjFbyRnbbGQA,spotify:track:59K9yYUeWugjFbyRnbbGQA,https://api.spotify.com/v1/tracks/59K9yYUeWugjFbyRnbbGQA,https://api.spotify.com/v1/audio-analysis/59K9yYUeWugjFbyRnbbGQA,176987,4
181,Nothing Else Matters,Metallica,spotify:track:0nLiqZ6A27jJri2VCalIUs,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,audio_features,0nLiqZ6A27jJri2VCalIUs,spotify:track:0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/tracks/0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/audio-analysis/0nLiqZ6A27jJri2VCalIUs,388267,3
182,Brass in Pocket,Pretenders,spotify:track:6YrHQ3Uv9YXK2gJNVTlT8P,0.766,0.655,9,-6.676,1,0.0324,0.721,0,0.243,0.815,97.771,audio_features,6YrHQ3Uv9YXK2gJNVTlT8P,spotify:track:6YrHQ3Uv9YXK2gJNVTlT8P,https://api.spotify.com/v1/tracks/6YrHQ3Uv9YXK2gJNVTlT8P,https://api.spotify.com/v1/audio-analysis/6YrHQ3Uv9YXK2gJNVTlT8P,184093,4
183,Every 1's a Winner,Hot Chocolate,spotify:track:6qNa9AhOat3HHYWF0L7J7F,0.712,0.546,10,-8.292,1,0.0316,0.153,0.0186,0.119,0.912,107.936,audio_features,6qNa9AhOat3HHYWF0L7J7F,spotify:track:6qNa9AhOat3HHYWF0L7J7F,https://api.spotify.com/v1/tracks/6qNa9AhOat3HHYWF0L7J7F,https://api.spotify.com/v1/audio-analysis/6qNa9AhOat3HHYWF0L7J7F,243200,4
184,Good Times,Jimmy Barnes,spotify:track:7wgaQdVSQMSJpInZlAgOlo,0.46,0.992,7,-5.064,1,0.0732,0.09,0.025,0.323,0.722,156.417,audio_features,7wgaQdVSQMSJpInZlAgOlo,spotify:track:7wgaQdVSQMSJpInZlAgOlo,https://api.spotify.com/v1/tracks/7wgaQdVSQMSJpInZlAgOlo,https://api.spotify.com/v1/audio-analysis/7wgaQdVSQMSJpInZlAgOlo,233093,4
185,More Than Words,Extreme,spotify:track:1gVgkQFOKa8Wc1HYsJtPdH,0.626,0.134,6,-14.898,1,0.0298,0.467,0,0.113,0.239,91.893,audio_features,1gVgkQFOKa8Wc1HYsJtPdH,spotify:track:1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/tracks/1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/audio-analysis/1gVgkQFOKa8Wc1HYsJtPdH,334107,4
186,The Tide Is High,Blondie,spotify:track:52Rp3xBJFYYdmpgzDy0Quf,0.779,0.676,11,-7.258,1,0.0259,0.0417,0.0329,0.125,0.962,96.961,audio_features,52Rp3xBJFYYdmpgzDy0Quf,spotify:track:52Rp3xBJFYYdmpgzDy0Quf,https://api.spotify.com/v1/tracks/52Rp3xBJFYYdmpgzDy0Quf,https://api.spotify.com/v1/audio-analysis/52Rp3xBJFYYdmpgzDy0Quf,232733,4
187,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,audio_features,3vkQ5DAB1qQMYO4Mr9zJN6,spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,https://api.spotify.com/v1/tracks/3vkQ5DAB1qQMYO4Mr9zJN6,https://api.spotify.com/v1/audio-analysis/3vkQ5DAB1qQMYO4Mr9zJN6,292613,4
188,Hurricane,Bob Dylan,spotify:track:1lqMLr9Wj7SM2F9AikGcxN,0.509,0.827,0,-7.715,1,0.079,0.0409,0,0.12,0.743,135.601,audio_features,1lqMLr9Wj7SM2F9AikGcxN,spotify:track:1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/tracks/1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/audio-analysis/1lqMLr9Wj7SM2F9AikGcxN,512733,4
189,By the Way,Red Hot Chili Peppers,spotify:track:1f2V8U1BiWaC9aJWmpOARe,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,audio_features,1f2V8U1BiWaC9aJWmpOARe,spotify:track:1f2V8U1BiWaC9aJWmpOARe,https://api.spotify.com/v1/tracks/1f2V8U1BiWaC9aJWmpOARe,https://api.spotify.com/v1/audio-analysis/1f2V8U1BiWaC9aJWmpOARe,216933,4
190,China Girl - 2002 Remaster,David Bowie,spotify:track:7Dy1LOaEeuYOEe5k17T3Rh,0.646,0.633,7,-10.09,1,0.0274,0.0155,0.0282,0.107,0.874,134.357,audio_features,7Dy1LOaEeuYOEe5k17T3Rh,spotify:track:7Dy1LOaEeuYOEe5k17T3Rh,https://api.spotify.com/v1/tracks/7Dy1LOaEeuYOEe5k17T3Rh,https://api.spotify.com/v1/audio-analysis/7Dy1LOaEeuYOEe5k17T3Rh,257000,4
191,Give Me One Reason,Tracy Chapman,spotify:track:4vDBJeeQCbhP9FaPPMsYkY,0.608,0.419,11,-10.016,1,0.0331,0.602,7.58e-06,0.108,0.602,100.22,audio_features,4vDBJeeQCbhP9FaPPMsYkY,spotify:track:4vDBJeeQCbhP9FaPPMsYkY,https://api.spotify.com/v1/tracks/4vDBJeeQCbhP9FaPPMsYkY,https://api.spotify.com/v1/audio-analysis/4vDBJeeQCbhP9FaPPMsYkY,268333,4
192,Who Are You,The Who,spotify:track:23IJ5wLRhEZ9DOuia5mPiZ,0.651,0.648,9,-11.409,1,0.0501,0.262,0.0042,0.0655,0.49,156.372,audio_features,23IJ5wLRhEZ9DOuia5mPiZ,spotify:track:23IJ5wLRhEZ9DOuia5mPiZ,https://api.spotify.com/v1/tracks/23IJ5wLRhEZ9DOuia5mPiZ,https://api.spotify.com/v1/audio-analysis/23IJ5wLRhEZ9DOuia5mPiZ,381627,4
193,Brick,Ben Folds Five,spotify:track:4jKq1e80xAYixkIwt6YyV1,0.542,0.454,2,-10.247,1,0.025,0.645,0.00279,0.15,0.267,96.881,audio_features,4jKq1e80xAYixkIwt6YyV1,spotify:track:4jKq1e80xAYixkIwt6YyV1,https://api.spotify.com/v1/tracks/4jKq1e80xAYixkIwt6YyV1,https://api.spotify.com/v1/audio-analysis/4jKq1e80xAYixkIwt6YyV1,271720,4
194,Constant Craving,k.d. lang,spotify:track:0wCrg1LhgPcGMw51qqpI6k,0.6,0.77,5,-5.559,0,0.0302,0.0603,4.79e-06,0.0967,0.321,128.473,audio_features,0wCrg1LhgPcGMw51qqpI6k,spotify:track:0wCrg1LhgPcGMw51qqpI6k,https://api.spotify.com/v1/tracks/0wCrg1LhgPcGMw51qqpI6k,https://api.spotify.com/v1/audio-analysis/0wCrg1LhgPcGMw51qqpI6k,277240,4
195,High and Dry,Radiohead,spotify:track:2a1iMaoWQ5MnvLFBDv4qkf,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,audio_features,2a1iMaoWQ5MnvLFBDv4qkf,spotify:track:2a1iMaoWQ5MnvLFBDv4qkf,https://api.spotify.com/v1/tracks/2a1iMaoWQ5MnvLFBDv4qkf,https://api.spotify.com/v1/audio-analysis/2a1iMaoWQ5MnvLFBDv4qkf,257480,4
196,Zombie,The Cranberries,spotify:track:7EZC6E7UjZe63f1jRmkWxt,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,audio_features,7EZC6E7UjZe63f1jRmkWxt,spotify:track:7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/tracks/7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/audio-analysis/7EZC6E7UjZe63f1jRmkWxt,306440,4
197,Son Of A Preacher Man,Dusty Springfield,spotify:track:0scrtPmtlIVwwk9s4LXJ8n,0.367,0.472,9,-11.902,1,0.0689,0.195,0,0.0874,0.761,179.686,audio_features,0scrtPmtlIVwwk9s4LXJ8n,spotify:track:0scrtPmtlIVwwk9s4LXJ8n,https://api.spotify.com/v1/tracks/0scrtPmtlIVwwk9s4LXJ8n,https://api.spotify.com/v1/audio-analysis/0scrtPmtlIVwwk9s4LXJ8n,146627,4
198,YMCA - Original Version 1978,Village People,spotify:track:54OR1VDpfkBuOY5zZjhZAY,0.723,0.969,6,-4.516,1,0.142,0.0643,0,0.115,0.728,126.653,audio_features,54OR1VDpfkBuOY5zZjhZAY,spotify:track:54OR1VDpfkBuOY5zZjhZAY,https://api.spotify.com/v1/tracks/54OR1VDpfkBuOY5zZjhZAY,https://api.spotify.com/v1/audio-analysis/54OR1VDpfkBuOY5zZjhZAY,286800,4
199,Papa Don't Preach,Madonna,spotify:track:0Oa9Qtd0FuhcmLi3sWTF9F,0.796,0.908,5,-3.523,0,0.0326,0.553,0,0.04,0.962,121.976,audio_features,0Oa9Qtd0FuhcmLi3sWTF9F,spotify:track:0Oa9Qtd0FuhcmLi3sWTF9F,https://api.spotify.com/v1/tracks/0Oa9Qtd0FuhcmLi3sWTF9F,https://api.spotify.com/v1/audio-analysis/0Oa9Qtd0FuhcmLi3sWTF9F,269573,4
200,Morning Glory - Remastered,Oasis,spotify:track:1H0K1GVwLteCZrPquy7qkM,0.33,0.982,0,-3.045,1,0.0926,0.0588,4.74e-05,0.519,0.104,136.986,audio_features,1H0K1GVwLteCZrPquy7qkM,spotify:track:1H0K1GVwLteCZrPquy7qkM,https://api.spotify.com/v1/tracks/1H0K1GVwLteCZrPquy7qkM,https://api.spotify.com/v1/audio-analysis/1H0K1GVwLteCZrPquy7qkM,303320,4
201,Tainted Love,Soft Cell,spotify:track:0cGG2EouYCEEC3xfa0tDFV,0.5,0.501,0,-8.284,0,0.0376,0.462,0,0.26,0.623,144.438,audio_features,0cGG2EouYCEEC3xfa0tDFV,spotify:track:0cGG2EouYCEEC3xfa0tDFV,https://api.spotify.com/v1/tracks/0cGG2EouYCEEC3xfa0tDFV,https://api.spotify.com/v1/audio-analysis/0cGG2EouYCEEC3xfa0tDFV,153800,4
202,I See Red,Split Enz,spotify:track:4Vc8S0x1yPmGmlYsFNScEn,0.372,0.957,0,-4.761,1,0.0853,0.00171,2.72e-06,0.877,0.588,175.59,audio_features,4Vc8S0x1yPmGmlYsFNScEn,spotify:track:4Vc8S0x1yPmGmlYsFNScEn,https://api.spotify.com/v1/tracks/4Vc8S0x1yPmGmlYsFNScEn,https://api.spotify.com/v1/audio-analysis/4Vc8S0x1yPmGmlYsFNScEn,259213,4
203,Where The Streets Have No Name - Remastered,U2,spotify:track:4qgZs0RNjdzKAS22lP0QjY,0.49,0.724,2,-9.581,1,0.0366,0.00976,0.0046,0.159,0.292,125.812,audio_features,4qgZs0RNjdzKAS22lP0QjY,spotify:track:4qgZs0RNjdzKAS22lP0QjY,https://api.spotify.com/v1/tracks/4qgZs0RNjdzKAS22lP0QjY,https://api.spotify.com/v1/audio-analysis/4qgZs0RNjdzKAS22lP0QjY,337506,4
204,Baby Love,The Supremes,spotify:track:5uES1C2NgkdrNHiCwf9jRr,0.595,0.643,5,-9.275,1,0.0365,0.76,0,0.538,0.73,135.633,audio_features,5uES1C2NgkdrNHiCwf9jRr,spotify:track:5uES1C2NgkdrNHiCwf9jRr,https://api.spotify.com/v1/tracks/5uES1C2NgkdrNHiCwf9jRr,https://api.spotify.com/v1/audio-analysis/5uES1C2NgkdrNHiCwf9jRr,158040,4
205,Set Fire to the Rain,Adele,spotify:track:3di5hcvxxciiqwMH1jarhY,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,audio_features,3di5hcvxxciiqwMH1jarhY,spotify:track:3di5hcvxxciiqwMH1jarhY,https://api.spotify.com/v1/tracks/3di5hcvxxciiqwMH1jarhY,https://api.spotify.com/v1/audio-analysis/3di5hcvxxciiqwMH1jarhY,242974,4
206,Even Flow,Pearl Jam,spotify:track:6QewNVIDKdSl8Y3ycuHIei,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,audio_features,6QewNVIDKdSl8Y3ycuHIei,spotify:track:6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/tracks/6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/audio-analysis/6QewNVIDKdSl8Y3ycuHIei,292581,4
207,I Shot The Sheriff,The Wailers,spotify:track:5uBKhKWTJ4E47rcLQqu3YH,0.801,0.641,8,-9.349,1,0.173,0.34,4.5e-05,0.0693,0.741,96.96,audio_features,5uBKhKWTJ4E47rcLQqu3YH,spotify:track:5uBKhKWTJ4E47rcLQqu3YH,https://api.spotify.com/v1/tracks/5uBKhKWTJ4E47rcLQqu3YH,https://api.spotify.com/v1/audio-analysis/5uBKhKWTJ4E47rcLQqu3YH,279720,4
208,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,spotify:track:2oSpQ7QtIKTNFfA08Cy0ku,0.381,0.894,7,-8.638,1,0.037,0.0258,0,0.0251,0.797,205.528,audio_features,2oSpQ7QtIKTNFfA08Cy0ku,spotify:track:2oSpQ7QtIKTNFfA08Cy0ku,https://api.spotify.com/v1/tracks/2oSpQ7QtIKTNFfA08Cy0ku,https://api.spotify.com/v1/audio-analysis/2oSpQ7QtIKTNFfA08Cy0ku,246933,4
