,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
121,Are You Listening,Wake Me,spotify:track:51iG956iEIvr0KtvCfbwpp,0.479,0.949,1,-3.305,0,0.113,0.000117,2.15e-05,0.051,0.619,89.007,audio_features,51iG956iEIvr0KtvCfbwpp,spotify:track:51iG956iEIvr0KtvCfbwpp,https://api.spotify.com/v1/tracks/51iG956iEIvr0KtvCfbwpp,https://api.spotify.com/v1/audio-analysis/51iG956iEIvr0KtvCfbwpp,232267,4
122,The Response,Cinema Sleep,spotify:track:2wK9nGFalapYwOlpl5284C,0.361,0.954,1,-7.022,0,0.0955,0.00274,0.0,0.455,0.324,160.137,audio_features,2wK9nGFalapYwOlpl5284C,spotify:track:2wK9nGFalapYwOlpl5284C,https://api.spotify.com/v1/tracks/2wK9nGFalapYwOlpl5284C,https://api.spotify.com/v1/audio-analysis/2wK9nGFalapYwOlpl5284C,239147,4
123,Weight Of The World,Self Deception,spotify:track:09daYSqViNKKno469fJl7F,0.496,0.883,8,-4.387,1,0.0405,0.00018,0.000274,0.132,0.304,104.984,audio_features,09daYSqViNKKno469fJl7F,spotify:track:09daYSqViNKKno469fJl7F,https://api.spotify.com/v1/tracks/09daYSqViNKKno469fJl7F,https://api.spotify.com/v1/audio-analysis/09daYSqViNKKno469fJl7F,223429,4
124,July,Halcyon Days,spotify:track:0rM5X97QPR68FLI8EiAUFy,0.389,0.898,2,-6.634,0,0.0679,7.62e-05,5.41e-06,0.395,0.412,146.991,audio_features,0rM5X97QPR68FLI8EiAUFy,spotify:track:0rM5X97QPR68FLI8EiAUFy,https://api.spotify.com/v1/tracks/0rM5X97QPR68FLI8EiAUFy,https://api.spotify.com/v1/audio-analysis/0rM5X97QPR68FLI8EiAUFy,230166,4
125,Not Sorry,Eyes Set To Kill,spotify:track:2tShCFbVSoczg9XHlGa15a,0.487,0.881,9,-3.859,0,0.0339,0.0119,0.0,0.328,0.566,87.502,audio_features,2tShCFbVSoczg9XHlGa15a,spotify:track:2tShCFbVSoczg9XHlGa15a,https://api.spotify.com/v1/tracks/2tShCFbVSoczg9XHlGa15a,https://api.spotify.com/v1/audio-analysis/2tShCFbVSoczg9XHlGa15a,226293,4
126,Hardships,Prevail in Darkness,spotify:track:4w8bPH6anuw0rUSp670bsE,0.249,0.987,11,-5.204,0,0.149,1.61e-05,0.000604,0.344,0.0903,102.499,audio_features,4w8bPH6anuw0rUSp670bsE,spotify:track:4w8bPH6anuw0rUSp670bsE,https://api.spotify.com/v1/tracks/4w8bPH6anuw0rUSp670bsE,https://api.spotify.com/v1/audio-analysis/4w8bPH6anuw0rUSp670bsE,389909,4
127,Paralysed,RedHook,spotify:track:3cXgRdLROmbWCuYMeqU1P4,0.575,0.972,1,-3.632,1,0.0864,0.000412,0.0,0.228,0.723,149.942,audio_features,3cXgRdLROmbWCuYMeqU1P4,spotify:track:3cXgRdLROmbWCuYMeqU1P4,https://api.spotify.com/v1/tracks/3cXgRdLROmbWCuYMeqU1P4,https://api.spotify.com/v1/audio-analysis/3cXgRdLROmbWCuYMeqU1P4,198217,4
128,Grinning,Vigils,spotify:track:293Y4Fe3eplIVC0UTedc0w,0.532,0.98,7,-4.727,1,0.151,0.000145,0.00556,0.0802,0.102,105.037,audio_features,293Y4Fe3eplIVC0UTedc0w,spotify:track:293Y4Fe3eplIVC0UTedc0w,https://api.spotify.com/v1/tracks/293Y4Fe3eplIVC0UTedc0w,https://api.spotify.com/v1/audio-analysis/293Y4Fe3eplIVC0UTedc0w,177449,4
129,Rightly Accused,Everture,spotify:track:1PLP4ey085Mu3U7iOS22lh,0.373,0.903,8,-4.837,1,0.0654,4.21e-06,0.0,0.274,0.516,191.996,audio_features,1PLP4ey085Mu3U7iOS22lh,spotify:track:1PLP4ey085Mu3U7iOS22lh,https://api.spotify.com/v1/tracks/1PLP4ey085Mu3U7iOS22lh,https://api.spotify.com/v1/audio-analysis/1PLP4ey085Mu3U7iOS22lh,243953,3
130,Watch Me Burn,Vüre,spotify:track:7vcyU0iMXWDnh9DfETIS8H,0.386,0.95,0,-7.262,0,0.141,5.95e-05,0.297,0.116,0.0708,103.927,audio_features,7vcyU0iMXWDnh9DfETIS8H,spotify:track:7vcyU0iMXWDnh9DfETIS8H,https://api.spotify.com/v1/tracks/7vcyU0iMXWDnh9DfETIS8H,https://api.spotify.com/v1/audio-analysis/7vcyU0iMXWDnh9DfETIS8H,331442,4
131,No Walls,Famous Last Words,spotify:track:5VpAFjpQGECnfOwXSm3w5H,0.499,0.985,11,-2.209,1,0.0965,0.000952,0.0,0.242,0.158,94.527,audio_features,5VpAFjpQGECnfOwXSm3w5H,spotify:track:5VpAFjpQGECnfOwXSm3w5H,https://api.spotify.com/v1/tracks/5VpAFjpQGECnfOwXSm3w5H,https://api.spotify.com/v1/audio-analysis/5VpAFjpQGECnfOwXSm3w5H,182732,4
132,E.T.,Everyone Dies In Utah,spotify:track:6z6oUjB6IkUx4AUcXdp95l,0.372,0.9,5,-6.293,0,0.0994,0.00115,0.0,0.363,0.312,150.159,audio_features,6z6oUjB6IkUx4AUcXdp95l,spotify:track:6z6oUjB6IkUx4AUcXdp95l,https://api.spotify.com/v1/tracks/6z6oUjB6IkUx4AUcXdp95l,https://api.spotify.com/v1/audio-analysis/6z6oUjB6IkUx4AUcXdp95l,232072,4
133,Darker Side of Me,Fivefold,spotify:track:4qrKi8VfRqPANKDuAOrylB,0.348,0.977,2,-2.679,0,0.0945,0.000219,6.05e-05,0.0501,0.345,159.101,audio_features,4qrKi8VfRqPANKDuAOrylB,spotify:track:4qrKi8VfRqPANKDuAOrylB,https://api.spotify.com/v1/tracks/4qrKi8VfRqPANKDuAOrylB,https://api.spotify.com/v1/audio-analysis/4qrKi8VfRqPANKDuAOrylB,189053,4
134,Sink Your Teeth into This,Conquer Divide,spotify:track:3E74EHiYMjdwqtWsUmayjo,0.424,0.978,11,-2.925,0,0.204,0.00435,0.0,0.4,0.295,149.843,audio_features,3E74EHiYMjdwqtWsUmayjo,spotify:track:3E74EHiYMjdwqtWsUmayjo,https://api.spotify.com/v1/tracks/3E74EHiYMjdwqtWsUmayjo,https://api.spotify.com/v1/audio-analysis/3E74EHiYMjdwqtWsUmayjo,200400,4
135,Heart of a Champion,Silver End,spotify:track:2btR1TEWFPxibWoQeHXCWC,0.317,0.978,8,-3.538,1,0.149,6.71e-05,0.0,0.0781,0.308,173.959,audio_features,2btR1TEWFPxibWoQeHXCWC,spotify:track:2btR1TEWFPxibWoQeHXCWC,https://api.spotify.com/v1/tracks/2btR1TEWFPxibWoQeHXCWC,https://api.spotify.com/v1/audio-analysis/2btR1TEWFPxibWoQeHXCWC,213883,4
136,Downpour,Flight Paths,spotify:track:6EjXIgmbkvMqVx1rQDNSpn,0.371,0.988,0,-4.747,1,0.155,0.0015,0.0,0.175,0.444,183.992,audio_features,6EjXIgmbkvMqVx1rQDNSpn,spotify:track:6EjXIgmbkvMqVx1rQDNSpn,https://api.spotify.com/v1/tracks/6EjXIgmbkvMqVx1rQDNSpn,https://api.spotify.com/v1/audio-analysis/6EjXIgmbkvMqVx1rQDNSpn,248478,4
137,"You Better Get Used to These Bars, Kid",Cardinal Virtues,spotify:track:3McmpxZMZaYR3F5HhLwh6z,0.47,0.993,5,-3.15,0,0.091,1.43e-05,0.0275,0.369,0.446,144.965,audio_features,3McmpxZMZaYR3F5HhLwh6z,spotify:track:3McmpxZMZaYR3F5HhLwh6z,https://api.spotify.com/v1/tracks/3McmpxZMZaYR3F5HhLwh6z,https://api.spotify.com/v1/audio-analysis/3McmpxZMZaYR3F5HhLwh6z,230069,4
138,Hero Of The Half Truth,August Burns Red,spotify:track:7GdqAOmGHEasrOcORvlKfv,0.224,0.972,10,-5.533,0,0.164,3.75e-05,0.00427,0.295,0.11,96.414,audio_features,7GdqAOmGHEasrOcORvlKfv,spotify:track:7GdqAOmGHEasrOcORvlKfv,https://api.spotify.com/v1/tracks/7GdqAOmGHEasrOcORvlKfv,https://api.spotify.com/v1/audio-analysis/7GdqAOmGHEasrOcORvlKfv,303440,4
139,Dark Horse,Awake Again,spotify:track:7gVpH4P4JI4UVu6n29o841,0.522,0.906,8,-6.148,0,0.05,0.000713,0.0,0.238,0.698,140.447,audio_features,7gVpH4P4JI4UVu6n29o841,spotify:track:7gVpH4P4JI4UVu6n29o841,https://api.spotify.com/v1/tracks/7gVpH4P4JI4UVu6n29o841,https://api.spotify.com/v1/audio-analysis/7gVpH4P4JI4UVu6n29o841,239730,4
140,Abstract Endurance,A Greater Danger,spotify:track:62FzrMvZQsRbrJOpMy6SBs,0.375,0.973,8,-3.117,1,0.0929,2.68e-06,8.11e-05,0.0879,0.25,145.002,audio_features,62FzrMvZQsRbrJOpMy6SBs,spotify:track:62FzrMvZQsRbrJOpMy6SBs,https://api.spotify.com/v1/tracks/62FzrMvZQsRbrJOpMy6SBs,https://api.spotify.com/v1/audio-analysis/62FzrMvZQsRbrJOpMy6SBs,301241,4
141,Remember We Die,Gemini Syndrome,spotify:track:2iQoaliksvoEBhldqjYPgL,0.497,0.978,11,-4.356,0,0.072,0.000367,0.0,0.389,0.69,92.022,audio_features,2iQoaliksvoEBhldqjYPgL,spotify:track:2iQoaliksvoEBhldqjYPgL,https://api.spotify.com/v1/tracks/2iQoaliksvoEBhldqjYPgL,https://api.spotify.com/v1/audio-analysis/2iQoaliksvoEBhldqjYPgL,225263,4
142,Surrogate,The Raven Age,spotify:track:1NuxmVm3NykaYADimgML7v,0.513,0.883,3,-4.093,0,0.0457,9.12e-05,0.00141,0.326,0.253,119.975,audio_features,1NuxmVm3NykaYADimgML7v,spotify:track:1NuxmVm3NykaYADimgML7v,https://api.spotify.com/v1/tracks/1NuxmVm3NykaYADimgML7v,https://api.spotify.com/v1/audio-analysis/1NuxmVm3NykaYADimgML7v,261000,4
143,The Perfect Nightmare,Crossfaith,spotify:track:6HoqS6yequspDHKXrqw42N,0.279,0.99,6,-3.241,1,0.168,0.000396,0.0281,0.354,0.149,103.842,audio_features,6HoqS6yequspDHKXrqw42N,spotify:track:6HoqS6yequspDHKXrqw42N,https://api.spotify.com/v1/tracks/6HoqS6yequspDHKXrqw42N,https://api.spotify.com/v1/audio-analysis/6HoqS6yequspDHKXrqw42N,238267,4
144,The Heart from Your Hate,Trivium,spotify:track:5yDJpu0xh0d1w13gXaE3lS,0.582,0.928,10,-4.659,0,0.0635,0.00876,5.03e-06,0.297,0.565,113.043,audio_features,5yDJpu0xh0d1w13gXaE3lS,spotify:track:5yDJpu0xh0d1w13gXaE3lS,https://api.spotify.com/v1/tracks/5yDJpu0xh0d1w13gXaE3lS,https://api.spotify.com/v1/audio-analysis/5yDJpu0xh0d1w13gXaE3lS,243853,4
145,The End,In Flames,spotify:track:7AUVdpcqbxLSCOQqKHjPx7,0.491,0.968,10,-5.146,0,0.111,0.000239,0.0329,0.364,0.388,95.022,audio_features,7AUVdpcqbxLSCOQqKHjPx7,spotify:track:7AUVdpcqbxLSCOQqKHjPx7,https://api.spotify.com/v1/tracks/7AUVdpcqbxLSCOQqKHjPx7,https://api.spotify.com/v1/audio-analysis/7AUVdpcqbxLSCOQqKHjPx7,238491,4
146,Our Legacy,DEADTHRONE,spotify:track:6rBqRhFUnT1o0R9OJO2YMm,0.387,0.977,3,-1.839,0,0.0595,0.0125,0.0,0.204,0.142,91.974,audio_features,6rBqRhFUnT1o0R9OJO2YMm,spotify:track:6rBqRhFUnT1o0R9OJO2YMm,https://api.spotify.com/v1/tracks/6rBqRhFUnT1o0R9OJO2YMm,https://api.spotify.com/v1/audio-analysis/6rBqRhFUnT1o0R9OJO2YMm,250630,4
147,Seen Enough,Awaken the Giant,spotify:track:45RFP5So34bFIpKqGzRHOg,0.495,0.959,5,-3.126,1,0.0875,0.000118,2.12e-06,0.471,0.441,100.017,audio_features,45RFP5So34bFIpKqGzRHOg,spotify:track:45RFP5So34bFIpKqGzRHOg,https://api.spotify.com/v1/tracks/45RFP5So34bFIpKqGzRHOg,https://api.spotify.com/v1/audio-analysis/45RFP5So34bFIpKqGzRHOg,216060,4
148,I Want More,Rival Tides,spotify:track:3FoPUpXs6HYQGMQNogS0ZI,0.379,0.908,1,-5.406,0,0.147,0.000336,2.1e-06,0.11,0.464,162.071,audio_features,3FoPUpXs6HYQGMQNogS0ZI,spotify:track:3FoPUpXs6HYQGMQNogS0ZI,https://api.spotify.com/v1/tracks/3FoPUpXs6HYQGMQNogS0ZI,https://api.spotify.com/v1/audio-analysis/3FoPUpXs6HYQGMQNogS0ZI,224400,4
149,Awoken,Kill The Lycan,spotify:track:640gNL1vHU4x4y6YrVbZ2R,0.205,0.983,11,-4.161,0,0.109,4.79e-05,0.0469,0.171,0.121,104.951,audio_features,640gNL1vHU4x4y6YrVbZ2R,spotify:track:640gNL1vHU4x4y6YrVbZ2R,https://api.spotify.com/v1/tracks/640gNL1vHU4x4y6YrVbZ2R,https://api.spotify.com/v1/audio-analysis/640gNL1vHU4x4y6YrVbZ2R,291220,4
150,Circles,FELICITY,spotify:track:36hz8kznxjbOGGzn9MHSzR,0.42,0.948,6,-4.52,1,0.0791,1.44e-05,6.02e-06,0.326,0.468,95.035,audio_features,36hz8kznxjbOGGzn9MHSzR,spotify:track:36hz8kznxjbOGGzn9MHSzR,https://api.spotify.com/v1/tracks/36hz8kznxjbOGGzn9MHSzR,https://api.spotify.com/v1/audio-analysis/36hz8kznxjbOGGzn9MHSzR,208868,4
151,Circles,Mutiny Within,spotify:track:5ooGzF6BySuYskuhm1DoOO,0.479,0.982,8,-5.331,1,0.0768,1.76e-05,0.00232,0.359,0.18,115.002,audio_features,5ooGzF6BySuYskuhm1DoOO,spotify:track:5ooGzF6BySuYskuhm1DoOO,https://api.spotify.com/v1/tracks/5ooGzF6BySuYskuhm1DoOO,https://api.spotify.com/v1/audio-analysis/5ooGzF6BySuYskuhm1DoOO,331612,4
152,This Is Not the End,Spoken,spotify:track:6bsPtiFungWckGOsajrqeh,0.416,0.969,0,-3.431,1,0.15,0.000263,5.31e-05,0.122,0.291,120.043,audio_features,6bsPtiFungWckGOsajrqeh,spotify:track:6bsPtiFungWckGOsajrqeh,https://api.spotify.com/v1/tracks/6bsPtiFungWckGOsajrqeh,https://api.spotify.com/v1/audio-analysis/6bsPtiFungWckGOsajrqeh,191325,4
153,Lift Me Up (feat. Rob Halford of Judas Priest),Five Finger Death Punch,spotify:track:1LHZMWefF9502NPfArRfvP,0.508,0.988,1,-3.613,0,0.165,8.45e-05,0.0,0.209,0.174,75.018,audio_features,1LHZMWefF9502NPfArRfvP,spotify:track:1LHZMWefF9502NPfArRfvP,https://api.spotify.com/v1/tracks/1LHZMWefF9502NPfArRfvP,https://api.spotify.com/v1/audio-analysis/1LHZMWefF9502NPfArRfvP,246209,4
154,The Bash,Raunchy,spotify:track:3h6C5TsIMR4BFWQTxRepgM,0.396,0.971,11,-5.286,0,0.139,9.02e-06,0.0227,0.386,0.252,159.964,audio_features,3h6C5TsIMR4BFWQTxRepgM,spotify:track:3h6C5TsIMR4BFWQTxRepgM,https://api.spotify.com/v1/tracks/3h6C5TsIMR4BFWQTxRepgM,https://api.spotify.com/v1/audio-analysis/3h6C5TsIMR4BFWQTxRepgM,281907,4
155,Two Tales from Tarassis,dEMOTIONAL,spotify:track:2uv16xVMkwq6ZlIcs7kSED,0.447,0.915,5,-3.095,1,0.0417,0.000426,0.0,0.241,0.39,90.012,audio_features,2uv16xVMkwq6ZlIcs7kSED,spotify:track:2uv16xVMkwq6ZlIcs7kSED,https://api.spotify.com/v1/tracks/2uv16xVMkwq6ZlIcs7kSED,https://api.spotify.com/v1/audio-analysis/2uv16xVMkwq6ZlIcs7kSED,218000,4
156,Enraged,The Unguided,spotify:track:0Oi3dwx0CQlI53YZ145t2c,0.46,0.979,5,-5.93,0,0.0678,8.89e-06,7.78e-05,0.345,0.521,92.585,audio_features,0Oi3dwx0CQlI53YZ145t2c,spotify:track:0Oi3dwx0CQlI53YZ145t2c,https://api.spotify.com/v1/tracks/0Oi3dwx0CQlI53YZ145t2c,https://api.spotify.com/v1/audio-analysis/0Oi3dwx0CQlI53YZ145t2c,263293,4
157,The Miracle of Mind,The Unguided,spotify:track:5OGmaiE4JikBjPEQYJNuQN,0.41,0.937,7,-6.469,0,0.0456,6.69e-05,0.00692,0.422,0.33,162.056,audio_features,5OGmaiE4JikBjPEQYJNuQN,spotify:track:5OGmaiE4JikBjPEQYJNuQN,https://api.spotify.com/v1/tracks/5OGmaiE4JikBjPEQYJNuQN,https://api.spotify.com/v1/audio-analysis/5OGmaiE4JikBjPEQYJNuQN,241772,4
158,The Hills,Solence,spotify:track:3PWATYLPmrYSgfdF6tGYqE,0.237,0.956,8,-4.056,1,0.115,0.000353,0.000719,0.151,0.316,90.641,audio_features,3PWATYLPmrYSgfdF6tGYqE,spotify:track:3PWATYLPmrYSgfdF6tGYqE,https://api.spotify.com/v1/tracks/3PWATYLPmrYSgfdF6tGYqE,https://api.spotify.com/v1/audio-analysis/3PWATYLPmrYSgfdF6tGYqE,226000,3
159,All That It Takes,dEMOTIONAL,spotify:track:3FPLKn2sGljBfhUPcWer6D,0.532,0.964,11,-4.7,0,0.0827,0.000189,0.00163,0.154,0.169,115.018,audio_features,3FPLKn2sGljBfhUPcWer6D,spotify:track:3FPLKn2sGljBfhUPcWer6D,https://api.spotify.com/v1/tracks/3FPLKn2sGljBfhUPcWer6D,https://api.spotify.com/v1/audio-analysis/3FPLKn2sGljBfhUPcWer6D,246913,4
160,Wolfpack,Blind Channel,spotify:track:5Y78LthRryZ9fNoXNCb2kg,0.384,0.877,9,-4.495,1,0.102,0.00123,0.00199,0.213,0.255,173.856,audio_features,5Y78LthRryZ9fNoXNCb2kg,spotify:track:5Y78LthRryZ9fNoXNCb2kg,https://api.spotify.com/v1/tracks/5Y78LthRryZ9fNoXNCb2kg,https://api.spotify.com/v1/audio-analysis/5Y78LthRryZ9fNoXNCb2kg,197958,4
161,The Purge,We Are The Flesh,spotify:track:7m8B6NI7cnQPWTVzu5LD6A,0.487,0.958,9,-3.613,1,0.189,0.00658,0.00117,0.114,0.112,89.969,audio_features,7m8B6NI7cnQPWTVzu5LD6A,spotify:track:7m8B6NI7cnQPWTVzu5LD6A,https://api.spotify.com/v1/tracks/7m8B6NI7cnQPWTVzu5LD6A,https://api.spotify.com/v1/audio-analysis/7m8B6NI7cnQPWTVzu5LD6A,248000,4
162,Defiance,Through the Darkness,spotify:track:5L40ZUmCtnXap8V3OhhtK1,0.338,0.936,5,-4.161,1,0.106,8.53e-05,0.0126,0.23,0.309,165.11,audio_features,5L40ZUmCtnXap8V3OhhtK1,spotify:track:5L40ZUmCtnXap8V3OhhtK1,https://api.spotify.com/v1/tracks/5L40ZUmCtnXap8V3OhhtK1,https://api.spotify.com/v1/audio-analysis/5L40ZUmCtnXap8V3OhhtK1,278000,4
163,Lost in the Grey,Miss May I,spotify:track:2bnsTOWLjWLNnWoDyT4S9E,0.437,0.941,10,-5.18,1,0.0933,3.22e-06,0.000721,0.259,0.265,165.053,audio_features,2bnsTOWLjWLNnWoDyT4S9E,spotify:track:2bnsTOWLjWLNnWoDyT4S9E,https://api.spotify.com/v1/tracks/2bnsTOWLjWLNnWoDyT4S9E,https://api.spotify.com/v1/audio-analysis/2bnsTOWLjWLNnWoDyT4S9E,210889,4
164,New Again,"Myka, Relocate",spotify:track:7aOb7rqNIACanuSUhX4uE9,0.509,0.984,9,-3.022,1,0.126,0.00119,0.0,0.394,0.286,99.988,audio_features,7aOb7rqNIACanuSUhX4uE9,spotify:track:7aOb7rqNIACanuSUhX4uE9,https://api.spotify.com/v1/tracks/7aOb7rqNIACanuSUhX4uE9,https://api.spotify.com/v1/audio-analysis/7aOb7rqNIACanuSUhX4uE9,202960,4
165,I Am Above,In Flames,spotify:track:2t1G0rDxUY9zjML3f5mObb,0.545,0.977,10,-5.033,0,0.106,3.12e-05,4.38e-06,0.0704,0.172,120.018,audio_features,2t1G0rDxUY9zjML3f5mObb,spotify:track:2t1G0rDxUY9zjML3f5mObb,https://api.spotify.com/v1/tracks/2t1G0rDxUY9zjML3f5mObb,https://api.spotify.com/v1/audio-analysis/2t1G0rDxUY9zjML3f5mObb,229816,4
166,She Wept as I Told Her,Atena,spotify:track:4qaHw95fXjuqafDm19QYIQ,0.511,0.979,6,-4.107,1,0.162,0.000857,0.000166,0.0684,0.0772,115.046,audio_features,4qaHw95fXjuqafDm19QYIQ,spotify:track:4qaHw95fXjuqafDm19QYIQ,https://api.spotify.com/v1/tracks/4qaHw95fXjuqafDm19QYIQ,https://api.spotify.com/v1/audio-analysis/4qaHw95fXjuqafDm19QYIQ,197217,4
167,Back in the Bizz,Eskimo Callboy,spotify:track:6dcxA7XvgrpD1ncyqdt4vh,0.53,0.965,1,-4.647,1,0.0846,0.000212,0.000844,0.0918,0.572,102.027,audio_features,6dcxA7XvgrpD1ncyqdt4vh,spotify:track:6dcxA7XvgrpD1ncyqdt4vh,https://api.spotify.com/v1/tracks/6dcxA7XvgrpD1ncyqdt4vh,https://api.spotify.com/v1/audio-analysis/6dcxA7XvgrpD1ncyqdt4vh,187560,4
168,Final Breath,The Browning,spotify:track:2VK9R7kmVxqsmdNPDC6JDT,0.137,0.946,7,-4.629,1,0.099,0.00243,0.00444,0.168,0.171,175.361,audio_features,2VK9R7kmVxqsmdNPDC6JDT,spotify:track:2VK9R7kmVxqsmdNPDC6JDT,https://api.spotify.com/v1/tracks/2VK9R7kmVxqsmdNPDC6JDT,https://api.spotify.com/v1/audio-analysis/2VK9R7kmVxqsmdNPDC6JDT,217371,4
169,Beat It,Annisokay,spotify:track:0LjqKlYeb3RjsPSQUJcNeA,0.38,0.925,3,-2.707,0,0.0758,0.000228,1.73e-06,0.106,0.307,138.073,audio_features,0LjqKlYeb3RjsPSQUJcNeA,spotify:track:0LjqKlYeb3RjsPSQUJcNeA,https://api.spotify.com/v1/tracks/0LjqKlYeb3RjsPSQUJcNeA,https://api.spotify.com/v1/audio-analysis/0LjqKlYeb3RjsPSQUJcNeA,214528,3
170,They Don't Care About Us,Annisokay,spotify:track:5xCMkCfbZyyGB4PW3VgNci,0.316,0.969,7,-2.369,1,0.099,3.75e-05,0.00113,0.192,0.502,180.08,audio_features,5xCMkCfbZyyGB4PW3VgNci,spotify:track:5xCMkCfbZyyGB4PW3VgNci,https://api.spotify.com/v1/tracks/5xCMkCfbZyyGB4PW3VgNci,https://api.spotify.com/v1/audio-analysis/5xCMkCfbZyyGB4PW3VgNci,240094,4
171,A Million Miles,Goldfinger,spotify:track:7gQpqkKbQ2dEtyhgBVPXXk,0.49,0.955,11,-3.69,0,0.0951,0.000816,2.01e-06,0.109,0.423,97.567,audio_features,7gQpqkKbQ2dEtyhgBVPXXk,spotify:track:7gQpqkKbQ2dEtyhgBVPXXk,https://api.spotify.com/v1/tracks/7gQpqkKbQ2dEtyhgBVPXXk,https://api.spotify.com/v1/audio-analysis/7gQpqkKbQ2dEtyhgBVPXXk,124823,4
172,Nothing Can Stop Me,Ignite,spotify:track:0ziRMfe23VgL3Gp619AXU4,0.247,0.982,3,-3.524,0,0.0863,4.02e-05,5.48e-05,0.119,0.461,201.833,audio_features,0ziRMfe23VgL3Gp619AXU4,spotify:track:0ziRMfe23VgL3Gp619AXU4,https://api.spotify.com/v1/tracks/0ziRMfe23VgL3Gp619AXU4,https://api.spotify.com/v1/audio-analysis/0ziRMfe23VgL3Gp619AXU4,198400,4
173,Desperate Measures,The Human Project,spotify:track:7KCLXK6fvNoi9jRoaw0Efr,0.37,0.969,2,-6.139,0,0.106,4.47e-05,3.97e-05,0.69,0.233,101.015,audio_features,7KCLXK6fvNoi9jRoaw0Efr,spotify:track:7KCLXK6fvNoi9jRoaw0Efr,https://api.spotify.com/v1/tracks/7KCLXK6fvNoi9jRoaw0Efr,https://api.spotify.com/v1/audio-analysis/7KCLXK6fvNoi9jRoaw0Efr,182620,3
174,When Everything Means Nothing,Fit For A King,spotify:track:6flVma0AxUUYk4Pq96MtQt,0.433,0.929,5,-4.33,0,0.0817,3.89e-05,0.00031,0.769,0.504,160.048,audio_features,6flVma0AxUUYk4Pq96MtQt,spotify:track:6flVma0AxUUYk4Pq96MtQt,https://api.spotify.com/v1/tracks/6flVma0AxUUYk4Pq96MtQt,https://api.spotify.com/v1/audio-analysis/6flVma0AxUUYk4Pq96MtQt,231588,4
175,The Old Me,Memphis May Fire,spotify:track:7LsAld1wdZSVk7gvtY1S94,0.433,0.989,6,-3.694,1,0.241,4.63e-05,2.51e-05,0.623,0.508,87.442,audio_features,7LsAld1wdZSVk7gvtY1S94,spotify:track:7LsAld1wdZSVk7gvtY1S94,https://api.spotify.com/v1/tracks/7LsAld1wdZSVk7gvtY1S94,https://api.spotify.com/v1/audio-analysis/7LsAld1wdZSVk7gvtY1S94,189600,4
176,How Can We Go On,Story Of The Year,spotify:track:11MUmYolZPiuvmCTNgWFNd,0.418,0.968,1,-3.928,0,0.138,3.17e-05,0.0,0.921,0.379,154.04,audio_features,11MUmYolZPiuvmCTNgWFNd,spotify:track:11MUmYolZPiuvmCTNgWFNd,https://api.spotify.com/v1/tracks/11MUmYolZPiuvmCTNgWFNd,https://api.spotify.com/v1/audio-analysis/11MUmYolZPiuvmCTNgWFNd,205904,4
177,Bang Bang,Story Of The Year,spotify:track:2T8MP8QR1qP6XhCFJj4wxa,0.417,0.981,6,-3.607,1,0.137,0.000724,2.82e-06,0.21,0.367,168.056,audio_features,2T8MP8QR1qP6XhCFJj4wxa,spotify:track:2T8MP8QR1qP6XhCFJj4wxa,https://api.spotify.com/v1/tracks/2T8MP8QR1qP6XhCFJj4wxa,https://api.spotify.com/v1/audio-analysis/2T8MP8QR1qP6XhCFJj4wxa,223809,4
178,This Calling,All That Remains,spotify:track:2vH5Fy44mcCDUrUk0XbvfH,0.543,0.988,2,-2.672,0,0.0906,1.08e-05,0.000855,0.317,0.245,108.058,audio_features,2vH5Fy44mcCDUrUk0XbvfH,spotify:track:2vH5Fy44mcCDUrUk0XbvfH,https://api.spotify.com/v1/tracks/2vH5Fy44mcCDUrUk0XbvfH,https://api.spotify.com/v1/audio-analysis/2vH5Fy44mcCDUrUk0XbvfH,218533,4
179,Bulletproof,DIAMANTE,spotify:track:01CH8L89wvnEu76yV9BlHi,0.557,0.886,6,-5.849,0,0.0345,0.00129,2.18e-05,0.357,0.718,89.941,audio_features,01CH8L89wvnEu76yV9BlHi,spotify:track:01CH8L89wvnEu76yV9BlHi,https://api.spotify.com/v1/tracks/01CH8L89wvnEu76yV9BlHi,https://api.spotify.com/v1/audio-analysis/01CH8L89wvnEu76yV9BlHi,199947,4
180,Acid Drops,Rise to Fall,spotify:track:7Fa7q13CEcV8o3luTwi1ui,0.461,0.995,3,-4.347,0,0.179,5.11e-06,0.00585,0.169,0.0648,110.021,audio_features,7Fa7q13CEcV8o3luTwi1ui,spotify:track:7Fa7q13CEcV8o3luTwi1ui,https://api.spotify.com/v1/tracks/7Fa7q13CEcV8o3luTwi1ui,https://api.spotify.com/v1/audio-analysis/7Fa7q13CEcV8o3luTwi1ui,239027,4
181,Love Is War (feat. Mikey Sawyer),The Words We Use,spotify:track:0D0bH6nH3YOxLhabjVSAW3,0.424,0.939,5,-4.032,1,0.0708,5.72e-05,0.00016,0.0951,0.186,99.919,audio_features,0D0bH6nH3YOxLhabjVSAW3,spotify:track:0D0bH6nH3YOxLhabjVSAW3,https://api.spotify.com/v1/tracks/0D0bH6nH3YOxLhabjVSAW3,https://api.spotify.com/v1/audio-analysis/0D0bH6nH3YOxLhabjVSAW3,231994,4
