,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1072,Hold Me Tight,Eddie Lovette,spotify:track:46JpIgQT23PFpj6lkeZ6TP,0.783,0.443,1,-14.028,1,0.0428,0.0301,0.000926,0.131,0.901,87.941,audio_features,46JpIgQT23PFpj6lkeZ6TP,spotify:track:46JpIgQT23PFpj6lkeZ6TP,https://api.spotify.com/v1/tracks/46JpIgQT23PFpj6lkeZ6TP,https://api.spotify.com/v1/audio-analysis/46JpIgQT23PFpj6lkeZ6TP,160093,4
1073,Hurt,The Manhattans,spotify:track:31S04SZjQCMUTEIF9PWIEp,0.561,0.56,3,-9.337,1,0.0558,0.609,0.000192,0.288,0.59,137.02,audio_features,31S04SZjQCMUTEIF9PWIEp,spotify:track:31S04SZjQCMUTEIF9PWIEp,https://api.spotify.com/v1/tracks/31S04SZjQCMUTEIF9PWIEp,https://api.spotify.com/v1/audio-analysis/31S04SZjQCMUTEIF9PWIEp,181307,4
1074,Midnight Special,Creedence Clearwater Revival,spotify:track:5jRQvcl66ovRTjUwzXziZA,0.763,0.462,2,-9.432,1,0.105,0.661,0,0.112,0.672,124.491,audio_features,5jRQvcl66ovRTjUwzXziZA,spotify:track:5jRQvcl66ovRTjUwzXziZA,https://api.spotify.com/v1/tracks/5jRQvcl66ovRTjUwzXziZA,https://api.spotify.com/v1/audio-analysis/5jRQvcl66ovRTjUwzXziZA,253867,4
1075,Never Too Much,Luther Vandross,spotify:track:3nFJbZCHP4d9vduKjJLdBL,0.734,0.586,2,-11.866,1,0.129,0.125,0,0.0367,0.762,109.933,audio_features,3nFJbZCHP4d9vduKjJLdBL,spotify:track:3nFJbZCHP4d9vduKjJLdBL,https://api.spotify.com/v1/tracks/3nFJbZCHP4d9vduKjJLdBL,https://api.spotify.com/v1/audio-analysis/3nFJbZCHP4d9vduKjJLdBL,230467,4
1076,Always on My Mind,Tiki Taane,spotify:track:19cxRMqCzpYNU4wXcMj8jA,0.929,0.301,6,-10.877,0,0.0547,0.804,0,0.0864,0.618,119.963,audio_features,19cxRMqCzpYNU4wXcMj8jA,spotify:track:19cxRMqCzpYNU4wXcMj8jA,https://api.spotify.com/v1/tracks/19cxRMqCzpYNU4wXcMj8jA,https://api.spotify.com/v1/audio-analysis/19cxRMqCzpYNU4wXcMj8jA,176387,4
1077,For the People,Nesian Mystik,spotify:track:51AXsgpHP8R1QWzFZRWZJk,0.724,0.883,7,-5.309,1,0.0579,0.169,0,0.457,0.849,99.978,audio_features,51AXsgpHP8R1QWzFZRWZJk,spotify:track:51AXsgpHP8R1QWzFZRWZJk,https://api.spotify.com/v1/tracks/51AXsgpHP8R1QWzFZRWZJk,https://api.spotify.com/v1/audio-analysis/51AXsgpHP8R1QWzFZRWZJk,194107,4
1078,You Gotta Know,Supergroove,spotify:track:7pNXommZ0yVnNV58khQiBg,0.672,0.96,7,-5.531,1,0.0931,0.000602,0.000913,0.274,0.66,115.986,audio_features,7pNXommZ0yVnNV58khQiBg,spotify:track:7pNXommZ0yVnNV58khQiBg,https://api.spotify.com/v1/tracks/7pNXommZ0yVnNV58khQiBg,https://api.spotify.com/v1/audio-analysis/7pNXommZ0yVnNV58khQiBg,215853,4
1079,Rivers,SIX60,spotify:track:6YiqJuXYr1krhuYGrghBD8,0.67,0.315,2,-9.724,1,0.0497,0.514,0.00727,0.0954,0.76,126.375,audio_features,6YiqJuXYr1krhuYGrghBD8,spotify:track:6YiqJuXYr1krhuYGrghBD8,https://api.spotify.com/v1/tracks/6YiqJuXYr1krhuYGrghBD8,https://api.spotify.com/v1/audio-analysis/6YiqJuXYr1krhuYGrghBD8,204094,5
1080,Purple,SIX60,spotify:track:6M3t3Y4HKRRwUdKjYykI3D,0.602,0.513,8,-11.418,1,0.0588,0.469,3.13e-05,0.677,0.259,93.065,audio_features,6M3t3Y4HKRRwUdKjYykI3D,spotify:track:6M3t3Y4HKRRwUdKjYykI3D,https://api.spotify.com/v1/tracks/6M3t3Y4HKRRwUdKjYykI3D,https://api.spotify.com/v1/audio-analysis/6M3t3Y4HKRRwUdKjYykI3D,221653,4
1081,Stuck on Stupid (feat. Israel Starr),Sons Of Zion,spotify:track:1xOg7vIYRYGadPyhY8jFJi,0.833,0.481,9,-8.17,1,0.264,0.0171,0,0.0843,0.822,78.029,audio_features,1xOg7vIYRYGadPyhY8jFJi,spotify:track:1xOg7vIYRYGadPyhY8jFJi,https://api.spotify.com/v1/tracks/1xOg7vIYRYGadPyhY8jFJi,https://api.spotify.com/v1/audio-analysis/1xOg7vIYRYGadPyhY8jFJi,209453,4
1082,Seriously,Katchafire,spotify:track:6ysms8ZXuuTv1Ld3kRnAEn,0.795,0.465,9,-7.054,1,0.0429,0.448,1.76e-06,0.265,0.916,94.56,audio_features,6ysms8ZXuuTv1Ld3kRnAEn,spotify:track:6ysms8ZXuuTv1Ld3kRnAEn,https://api.spotify.com/v1/tracks/6ysms8ZXuuTv1Ld3kRnAEn,https://api.spotify.com/v1/audio-analysis/6ysms8ZXuuTv1Ld3kRnAEn,201840,4
1083,Memory Lane,Adeaze,spotify:track:00EhzXcoejkD5RWoS8L4IX,0.781,0.606,9,-4.952,1,0.396,0.24,0,0.0361,0.899,92.978,audio_features,00EhzXcoejkD5RWoS8L4IX,spotify:track:00EhzXcoejkD5RWoS8L4IX,https://api.spotify.com/v1/tracks/00EhzXcoejkD5RWoS8L4IX,https://api.spotify.com/v1/audio-analysis/00EhzXcoejkD5RWoS8L4IX,224480,4
1084,My Baby,PT,spotify:track:7HqPIVRvsMtknmboPnfXkk,0.806,0.717,6,-5.798,1,0.1,0.0433,0,0.075,0.729,123.996,audio_features,7HqPIVRvsMtknmboPnfXkk,spotify:track:7HqPIVRvsMtknmboPnfXkk,https://api.spotify.com/v1/tracks/7HqPIVRvsMtknmboPnfXkk,https://api.spotify.com/v1/audio-analysis/7HqPIVRvsMtknmboPnfXkk,225097,4
1085,Souljah Feeling,Tomorrow People,spotify:track:1HnHBG9OMuv41CGtIucVh8,0.641,0.562,0,-6.729,1,0.0394,0.112,5.28e-06,0.406,0.893,79.744,audio_features,1HnHBG9OMuv41CGtIucVh8,spotify:track:1HnHBG9OMuv41CGtIucVh8,https://api.spotify.com/v1/tracks/1HnHBG9OMuv41CGtIucVh8,https://api.spotify.com/v1/audio-analysis/1HnHBG9OMuv41CGtIucVh8,204293,4
1086,Wade In Your Water,Common Kings,spotify:track:6DoYk3QIvkDs60S1d01vbx,0.598,0.687,7,-9.021,1,0.0955,0.26,0,0.112,0.626,75.169,audio_features,6DoYk3QIvkDs60S1d01vbx,spotify:track:6DoYk3QIvkDs60S1d01vbx,https://api.spotify.com/v1/tracks/6DoYk3QIvkDs60S1d01vbx,https://api.spotify.com/v1/audio-analysis/6DoYk3QIvkDs60S1d01vbx,184013,4
1087,Moonlighting,Ardijah,spotify:track:1e7am6YDmOSu0vDFqa6nei,0.883,0.712,7,-7.118,1,0.0305,0.139,0,0.0901,0.966,125.005,audio_features,1e7am6YDmOSu0vDFqa6nei,spotify:track:1e7am6YDmOSu0vDFqa6nei,https://api.spotify.com/v1/tracks/1e7am6YDmOSu0vDFqa6nei,https://api.spotify.com/v1/audio-analysis/1e7am6YDmOSu0vDFqa6nei,265720,4
1088,Wairua,Maimoa,spotify:track:1KcDFbTdaKLqw06DBkrslH,0.758,0.647,1,-8.491,1,0.12,0.215,0,0.158,0.637,105.043,audio_features,1KcDFbTdaKLqw06DBkrslH,spotify:track:1KcDFbTdaKLqw06DBkrslH,https://api.spotify.com/v1/tracks/1KcDFbTdaKLqw06DBkrslH,https://api.spotify.com/v1/audio-analysis/1KcDFbTdaKLqw06DBkrslH,198286,4
1089,Picture on the Wall,1814,spotify:track:0B5igk16W1nOhN2rmm2pMk,0.733,0.74,4,-5.121,1,0.045,0.169,0.00249,0.0984,0.93,154.126,audio_features,0B5igk16W1nOhN2rmm2pMk,spotify:track:0B5igk16W1nOhN2rmm2pMk,https://api.spotify.com/v1/tracks/0B5igk16W1nOhN2rmm2pMk,https://api.spotify.com/v1/audio-analysis/0B5igk16W1nOhN2rmm2pMk,281653,4
1090,Long White Cloud,Israel Starr,spotify:track:5xtWE2HBUEtRVxfxKg8qgR,0.749,0.712,6,-4.093,1,0.04,0.0886,0,0.12,0.96,79.043,audio_features,5xtWE2HBUEtRVxfxKg8qgR,spotify:track:5xtWE2HBUEtRVxfxKg8qgR,https://api.spotify.com/v1/tracks/5xtWE2HBUEtRVxfxKg8qgR,https://api.spotify.com/v1/audio-analysis/5xtWE2HBUEtRVxfxKg8qgR,210266,4
1091,Colour Me Life,Katchafire,spotify:track:4Z2ULxEjkO49TWcwvH5S2O,0.753,0.299,5,-11.726,1,0.0923,0.725,0,0.0825,0.846,123.002,audio_features,4Z2ULxEjkO49TWcwvH5S2O,spotify:track:4Z2ULxEjkO49TWcwvH5S2O,https://api.spotify.com/v1/tracks/4Z2ULxEjkO49TWcwvH5S2O,https://api.spotify.com/v1/audio-analysis/4Z2ULxEjkO49TWcwvH5S2O,203387,4
1092,Is That Enough,Sons Of Zion,spotify:track:3OFl93huukhhRNAdxI1IWX,0.546,0.481,0,-8.382,1,0.0364,0.0642,0,0.147,0.508,185.687,audio_features,3OFl93huukhhRNAdxI1IWX,spotify:track:3OFl93huukhhRNAdxI1IWX,https://api.spotify.com/v1/tracks/3OFl93huukhhRNAdxI1IWX,https://api.spotify.com/v1/audio-analysis/3OFl93huukhhRNAdxI1IWX,242697,3
1093,Prefer,Drax Project,spotify:track:78SRZW4vHYaODus7vaweB6,0.593,0.646,6,-5.737,1,0.127,0.149,0,0.0736,0.826,139.943,audio_features,78SRZW4vHYaODus7vaweB6,spotify:track:78SRZW4vHYaODus7vaweB6,https://api.spotify.com/v1/tracks/78SRZW4vHYaODus7vaweB6,https://api.spotify.com/v1/audio-analysis/78SRZW4vHYaODus7vaweB6,172697,3
1094,Take You There,House Of Shem,spotify:track:6uzprXQDbIHqzJGh5AEuyw,0.795,0.793,8,-4.932,0,0.0571,0.0194,0,0.142,0.599,95.022,audio_features,6uzprXQDbIHqzJGh5AEuyw,spotify:track:6uzprXQDbIHqzJGh5AEuyw,https://api.spotify.com/v1/tracks/6uzprXQDbIHqzJGh5AEuyw,https://api.spotify.com/v1/audio-analysis/6uzprXQDbIHqzJGh5AEuyw,291173,4
1095,Forever Love,Aaradhna,spotify:track:1Ot8se5RnFZJWpB4WLIzr8,0.793,0.514,1,-6.724,1,0.0258,0.0384,0.00512,0.116,0.388,83.998,audio_features,1Ot8se5RnFZJWpB4WLIzr8,spotify:track:1Ot8se5RnFZJWpB4WLIzr8,https://api.spotify.com/v1/tracks/1Ot8se5RnFZJWpB4WLIzr8,https://api.spotify.com/v1/audio-analysis/1Ot8se5RnFZJWpB4WLIzr8,198077,4
1096,Engineers,Hp Boyz,spotify:track:2WKAty6EEiV8Lt8dAnRAdy,0.934,0.402,7,-10.843,1,0.294,0.306,1.97e-05,0.0931,0.306,99.954,audio_features,2WKAty6EEiV8Lt8dAnRAdy,spotify:track:2WKAty6EEiV8Lt8dAnRAdy,https://api.spotify.com/v1/tracks/2WKAty6EEiV8Lt8dAnRAdy,https://api.spotify.com/v1/audio-analysis/2WKAty6EEiV8Lt8dAnRAdy,215523,4
1097,Bad N Bouj,Hp Boyz,spotify:track:3XV2EL4JquJ7BEA4Tyi8Gl,0.938,0.567,1,-9.18,1,0.278,0.47,0,0.0951,0.702,140.098,audio_features,3XV2EL4JquJ7BEA4Tyi8Gl,spotify:track:3XV2EL4JquJ7BEA4Tyi8Gl,https://api.spotify.com/v1/tracks/3XV2EL4JquJ7BEA4Tyi8Gl,https://api.spotify.com/v1/audio-analysis/3XV2EL4JquJ7BEA4Tyi8Gl,168004,4
1098,Dance Floor,Nesian Mystik,spotify:track:4nhpGVSIOuu7yPqlLGk57p,0.619,0.857,0,-4.328,1,0.146,0.115,0,0.119,0.752,206.212,audio_features,4nhpGVSIOuu7yPqlLGk57p,spotify:track:4nhpGVSIOuu7yPqlLGk57p,https://api.spotify.com/v1/tracks/4nhpGVSIOuu7yPqlLGk57p,https://api.spotify.com/v1/audio-analysis/4nhpGVSIOuu7yPqlLGk57p,189587,4
1099,The Runtingz Anthem,Lion Rezz,spotify:track:2zUGVXS1UQaXalYYLPP34O,0.578,0.728,6,-9.505,0,0.286,0.0628,0,0.132,0.873,176.062,audio_features,2zUGVXS1UQaXalYYLPP34O,spotify:track:2zUGVXS1UQaXalYYLPP34O,https://api.spotify.com/v1/tracks/2zUGVXS1UQaXalYYLPP34O,https://api.spotify.com/v1/audio-analysis/2zUGVXS1UQaXalYYLPP34O,220671,4
1100,Be with You,Deach,spotify:track:5IpkgmIfXyuB9KVAdmirz4,0.661,0.532,0,-7.401,1,0.3,0.0472,0,0.157,0.803,179.864,audio_features,5IpkgmIfXyuB9KVAdmirz4,spotify:track:5IpkgmIfXyuB9KVAdmirz4,https://api.spotify.com/v1/tracks/5IpkgmIfXyuB9KVAdmirz4,https://api.spotify.com/v1/audio-analysis/5IpkgmIfXyuB9KVAdmirz4,242667,4
1101,Let's Do It Again,J Boog,spotify:track:4TBtGrMgUYH7D5Tf5HLvyz,0.631,0.696,0,-5.631,0,0.211,0.578,0,0.0784,0.927,173.537,audio_features,4TBtGrMgUYH7D5Tf5HLvyz,spotify:track:4TBtGrMgUYH7D5Tf5HLvyz,https://api.spotify.com/v1/tracks/4TBtGrMgUYH7D5Tf5HLvyz,https://api.spotify.com/v1/audio-analysis/4TBtGrMgUYH7D5Tf5HLvyz,192177,4
1102,Feel Alright,Tomorrow People,spotify:track:0SqqsZbmCxu9OsLJgNeIOG,0.795,0.561,7,-7.592,1,0.0672,0.0112,1.26e-06,0.239,0.579,123.895,audio_features,0SqqsZbmCxu9OsLJgNeIOG,spotify:track:0SqqsZbmCxu9OsLJgNeIOG,https://api.spotify.com/v1/tracks/0SqqsZbmCxu9OsLJgNeIOG,https://api.spotify.com/v1/audio-analysis/0SqqsZbmCxu9OsLJgNeIOG,239387,4
1103,Hold Tight,Ché-Fu,spotify:track:2m57yduhfsJu0COFEdxCqA,0.886,0.404,6,-10.707,0,0.0756,0.218,0.00649,0.0864,0.542,119.799,audio_features,2m57yduhfsJu0COFEdxCqA,spotify:track:2m57yduhfsJu0COFEdxCqA,https://api.spotify.com/v1/tracks/2m57yduhfsJu0COFEdxCqA,https://api.spotify.com/v1/audio-analysis/2m57yduhfsJu0COFEdxCqA,283440,4
1104,Now,Sons Of Zion,spotify:track:1iKEhnhFghI4irJ0XsOrLt,0.704,0.734,8,-6.804,1,0.0354,0.00841,0.000123,0.0499,0.666,160.071,audio_features,1iKEhnhFghI4irJ0XsOrLt,spotify:track:1iKEhnhFghI4irJ0XsOrLt,https://api.spotify.com/v1/tracks/1iKEhnhFghI4irJ0XsOrLt,https://api.spotify.com/v1/audio-analysis/1iKEhnhFghI4irJ0XsOrLt,208250,4
1105,There's Nothin (feat. Paula DeAnda),Sean Kingston,spotify:track:32hSPQ7jKvZ47ps6fXAN80,0.718,0.768,5,-3.724,1,0.0999,0.118,0,0.804,0.771,91.007,audio_features,32hSPQ7jKvZ47ps6fXAN80,spotify:track:32hSPQ7jKvZ47ps6fXAN80,https://api.spotify.com/v1/tracks/32hSPQ7jKvZ47ps6fXAN80,https://api.spotify.com/v1/audio-analysis/32hSPQ7jKvZ47ps6fXAN80,237347,4
1106,Call On Me - Extended Album Mix,Janet Jackson,spotify:track:6rnfNRuxKLpMT3mU6OQqiE,0.728,0.54,6,-8.954,1,0.052,0.432,0.0119,0.145,0.59,82.006,audio_features,6rnfNRuxKLpMT3mU6OQqiE,spotify:track:6rnfNRuxKLpMT3mU6OQqiE,https://api.spotify.com/v1/tracks/6rnfNRuxKLpMT3mU6OQqiE,https://api.spotify.com/v1/audio-analysis/6rnfNRuxKLpMT3mU6OQqiE,308533,4
1107,Mary's Got A Baby,Maxi Priest,spotify:track:1KsGTzluiPiJLLi68Z5Qvf,0.887,0.617,2,-6.882,1,0.0463,0.0529,0,0.269,0.459,100.212,audio_features,1KsGTzluiPiJLLi68Z5Qvf,spotify:track:1KsGTzluiPiJLLi68Z5Qvf,https://api.spotify.com/v1/tracks/1KsGTzluiPiJLLi68Z5Qvf,https://api.spotify.com/v1/audio-analysis/1KsGTzluiPiJLLi68Z5Qvf,242107,4
1108,Tease Me,Chaka Demus & Pliers,spotify:track:051IhzJ6sjVuJsIfG33dft,0.944,0.454,1,-13.481,1,0.0971,0.0847,0,0.32,0.9,136.513,audio_features,051IhzJ6sjVuJsIfG33dft,spotify:track:051IhzJ6sjVuJsIfG33dft,https://api.spotify.com/v1/tracks/051IhzJ6sjVuJsIfG33dft,https://api.spotify.com/v1/audio-analysis/051IhzJ6sjVuJsIfG33dft,219587,4
1109,This Is How We Do It,Montell Jordan,spotify:track:0GlI2DY6r4IwQWx0tY748p,0.817,0.677,1,-6.973,1,0.229,0.00319,0,0.346,0.735,103.195,audio_features,0GlI2DY6r4IwQWx0tY748p,spotify:track:0GlI2DY6r4IwQWx0tY748p,https://api.spotify.com/v1/tracks/0GlI2DY6r4IwQWx0tY748p,https://api.spotify.com/v1/audio-analysis/0GlI2DY6r4IwQWx0tY748p,233195,4
1110,Pualena - Vika,Vika,spotify:track:30g4b1Pf8igHpHwTaaB2cR,0.709,0.433,9,-10.742,1,0.0284,0.083,8.97e-06,0.341,0.429,83.005,audio_features,30g4b1Pf8igHpHwTaaB2cR,spotify:track:30g4b1Pf8igHpHwTaaB2cR,https://api.spotify.com/v1/tracks/30g4b1Pf8igHpHwTaaB2cR,https://api.spotify.com/v1/audio-analysis/30g4b1Pf8igHpHwTaaB2cR,246560,4
1111,Come on over Baby (All I Want Is You) - Radio Version,Christina Aguilera,spotify:track:7A0apkTSTvMbSI7yplcmlh,0.829,0.915,8,-3.205,1,0.106,0.226,1.25e-05,0.246,0.779,118.903,audio_features,7A0apkTSTvMbSI7yplcmlh,spotify:track:7A0apkTSTvMbSI7yplcmlh,https://api.spotify.com/v1/tracks/7A0apkTSTvMbSI7yplcmlh,https://api.spotify.com/v1/audio-analysis/7A0apkTSTvMbSI7yplcmlh,203333,4
1112,Luxurious - Remix featuring Slim Thug,Gwen Stefani,spotify:track:5ZzplzlqQzJ1Wy88sSBnxe,0.853,0.698,0,-5.68,1,0.0934,0.157,0,0.27,0.718,133.011,audio_features,5ZzplzlqQzJ1Wy88sSBnxe,spotify:track:5ZzplzlqQzJ1Wy88sSBnxe,https://api.spotify.com/v1/tracks/5ZzplzlqQzJ1Wy88sSBnxe,https://api.spotify.com/v1/audio-analysis/5ZzplzlqQzJ1Wy88sSBnxe,262387,4
1113,Best Of My Love,Aswad,spotify:track:6tDIuWIWX5uLhnqReoQzib,0.674,0.689,7,-8.56,1,0.0327,0.0754,1.28e-06,0.0788,0.525,89.786,audio_features,6tDIuWIWX5uLhnqReoQzib,spotify:track:6tDIuWIWX5uLhnqReoQzib,https://api.spotify.com/v1/tracks/6tDIuWIWX5uLhnqReoQzib,https://api.spotify.com/v1/audio-analysis/6tDIuWIWX5uLhnqReoQzib,249773,4
1114,Drinking Rum,Seanizzle,spotify:track:0xezj8YX96S7m4fCDwCIoJ,0.769,0.858,7,-2.572,1,0.101,0.114,0,0.23,0.844,99.947,audio_features,0xezj8YX96S7m4fCDwCIoJ,spotify:track:0xezj8YX96S7m4fCDwCIoJ,https://api.spotify.com/v1/tracks/0xezj8YX96S7m4fCDwCIoJ,https://api.spotify.com/v1/audio-analysis/0xezj8YX96S7m4fCDwCIoJ,135640,4
1115,Pacific Colours,Jamoa Jam,spotify:track:3he8ZRogVy1LqrHocKvEN4,0.77,0.738,0,-5.505,1,0.108,0.289,0,0.104,0.921,142.997,audio_features,3he8ZRogVy1LqrHocKvEN4,spotify:track:3he8ZRogVy1LqrHocKvEN4,https://api.spotify.com/v1/tracks/3he8ZRogVy1LqrHocKvEN4,https://api.spotify.com/v1/audio-analysis/3he8ZRogVy1LqrHocKvEN4,190893,4
1116,Masi - Samoa Jamoa Version,Jamoa Jam,spotify:track:0ci8EzIJHvDLGe197Fwi50,0.834,0.779,0,-4.442,1,0.0578,0.242,1.89e-06,0.376,0.962,129.958,audio_features,0ci8EzIJHvDLGe197Fwi50,spotify:track:0ci8EzIJHvDLGe197Fwi50,https://api.spotify.com/v1/tracks/0ci8EzIJHvDLGe197Fwi50,https://api.spotify.com/v1/audio-analysis/0ci8EzIJHvDLGe197Fwi50,185133,4
1117,Let's Fall In Love,Prince Tui Teka,spotify:track:2TrtN89j0fFAR4YxxIKh9g,0.605,0.377,5,-10.167,1,0.0246,0.434,0,0.409,0.581,96.778,audio_features,2TrtN89j0fFAR4YxxIKh9g,spotify:track:2TrtN89j0fFAR4YxxIKh9g,https://api.spotify.com/v1/tracks/2TrtN89j0fFAR4YxxIKh9g,https://api.spotify.com/v1/audio-analysis/2TrtN89j0fFAR4YxxIKh9g,161147,3
1118,Love Solution,Jimmy Cliff,spotify:track:2JMBM4nrck1Uq45Kzs8qVy,0.81,0.325,9,-16.288,1,0.0331,0.292,2.78e-05,0.258,0.849,103.508,audio_features,2JMBM4nrck1Uq45Kzs8qVy,spotify:track:2JMBM4nrck1Uq45Kzs8qVy,https://api.spotify.com/v1/tracks/2JMBM4nrck1Uq45Kzs8qVy,https://api.spotify.com/v1/audio-analysis/2JMBM4nrck1Uq45Kzs8qVy,238307,4
1119,Bring It on Home to Me,Aaradhna,spotify:track:5j10Yzdv1YYN4ZAIjWzhD5,0.591,0.736,0,-5.727,1,0.0295,0.135,1.15e-05,0.0851,0.765,106.961,audio_features,5j10Yzdv1YYN4ZAIjWzhD5,spotify:track:5j10Yzdv1YYN4ZAIjWzhD5,https://api.spotify.com/v1/tracks/5j10Yzdv1YYN4ZAIjWzhD5,https://api.spotify.com/v1/audio-analysis/5j10Yzdv1YYN4ZAIjWzhD5,176947,3
1120,I'll Never Leave,PAUA,spotify:track:4E6SN1WcoH5JRHqDz8ySXA,0.842,0.318,0,-9.819,1,0.204,0.0896,5.66e-06,0.1,0.545,132.464,audio_features,4E6SN1WcoH5JRHqDz8ySXA,spotify:track:4E6SN1WcoH5JRHqDz8ySXA,https://api.spotify.com/v1/tracks/4E6SN1WcoH5JRHqDz8ySXA,https://api.spotify.com/v1/audio-analysis/4E6SN1WcoH5JRHqDz8ySXA,318213,4
1121,Darling,PAUA,spotify:track:15pOdNPOln4jEOzuDhszGk,0.899,0.481,0,-8.57,1,0.0677,0.0266,0.000105,0.114,0.962,142.639,audio_features,15pOdNPOln4jEOzuDhszGk,spotify:track:15pOdNPOln4jEOzuDhszGk,https://api.spotify.com/v1/tracks/15pOdNPOln4jEOzuDhszGk,https://api.spotify.com/v1/audio-analysis/15pOdNPOln4jEOzuDhszGk,200307,4
1122,Sail On,Eddie Lovette,spotify:track:46i4MMbjDHAAVVt7OzEqNm,0.775,0.386,3,-15.077,1,0.0516,0.145,1.83e-06,0.0615,0.965,88.739,audio_features,46i4MMbjDHAAVVt7OzEqNm,spotify:track:46i4MMbjDHAAVVt7OzEqNm,https://api.spotify.com/v1/tracks/46i4MMbjDHAAVVt7OzEqNm,https://api.spotify.com/v1/audio-analysis/46i4MMbjDHAAVVt7OzEqNm,194400,4
1123,Blue Bayou,Swiss,spotify:track:6dHNcLBGSbkTyrzA2huZWs,0.742,0.501,0,-6.397,1,0.033,0.212,0,0.108,0.484,102.004,audio_features,6dHNcLBGSbkTyrzA2huZWs,spotify:track:6dHNcLBGSbkTyrzA2huZWs,https://api.spotify.com/v1/tracks/6dHNcLBGSbkTyrzA2huZWs,https://api.spotify.com/v1/audio-analysis/6dHNcLBGSbkTyrzA2huZWs,216360,4
1124,Coming Home,PAUA,spotify:track:0b3MO0oAXgxpUUh1idkBcW,0.894,0.413,7,-7.931,1,0.048,0.0182,8.34e-06,0.261,0.706,120.942,audio_features,0b3MO0oAXgxpUUh1idkBcW,spotify:track:0b3MO0oAXgxpUUh1idkBcW,https://api.spotify.com/v1/tracks/0b3MO0oAXgxpUUh1idkBcW,https://api.spotify.com/v1/audio-analysis/0b3MO0oAXgxpUUh1idkBcW,331573,4
1125,Knowing You,Aaradhna,spotify:track:17sqZk80IwO1DkL59jS8jN,0.342,0.495,1,-5.839,1,0.0859,0.547,0,0.102,0.455,80.216,audio_features,17sqZk80IwO1DkL59jS8jN,spotify:track:17sqZk80IwO1DkL59jS8jN,https://api.spotify.com/v1/tracks/17sqZk80IwO1DkL59jS8jN,https://api.spotify.com/v1/audio-analysis/17sqZk80IwO1DkL59jS8jN,220827,4
1126,Don't Think I'm Not,Kandi,spotify:track:487Dyzs7Xbbk4hIWYyYT80,0.859,0.622,11,-8.196,1,0.0445,0.0661,0,0.0394,0.433,134.007,audio_features,487Dyzs7Xbbk4hIWYyYT80,spotify:track:487Dyzs7Xbbk4hIWYyYT80,https://api.spotify.com/v1/tracks/487Dyzs7Xbbk4hIWYyYT80,https://api.spotify.com/v1/audio-analysis/487Dyzs7Xbbk4hIWYyYT80,243533,4
1127,I'm Not In Love,10cc,spotify:track:5HQEmiV2lKnSO6qa2fsR7x,0.404,0.523,4,-15.7,1,0.0575,0.685,0.000498,0.282,0.164,133.738,audio_features,5HQEmiV2lKnSO6qa2fsR7x,spotify:track:5HQEmiV2lKnSO6qa2fsR7x,https://api.spotify.com/v1/tracks/5HQEmiV2lKnSO6qa2fsR7x,https://api.spotify.com/v1/audio-analysis/5HQEmiV2lKnSO6qa2fsR7x,366640,4
1128,The Things We Do For Love,10cc,spotify:track:6KEWtSOGKpIXGw6l1uJgsR,0.637,0.528,1,-9.837,1,0.0394,0.163,0,0.122,0.781,106.949,audio_features,6KEWtSOGKpIXGw6l1uJgsR,spotify:track:6KEWtSOGKpIXGw6l1uJgsR,https://api.spotify.com/v1/tracks/6KEWtSOGKpIXGw6l1uJgsR,https://api.spotify.com/v1/audio-analysis/6KEWtSOGKpIXGw6l1uJgsR,207573,4
1129,Morning Star,1814,spotify:track:0pLzSXCyl7OUshxK7PqIln,0.807,0.669,10,-6.182,0,0.0542,0.0397,0.0216,0.029,0.891,105.03,audio_features,0pLzSXCyl7OUshxK7PqIln,spotify:track:0pLzSXCyl7OUshxK7PqIln,https://api.spotify.com/v1/tracks/0pLzSXCyl7OUshxK7PqIln,https://api.spotify.com/v1/audio-analysis/0pLzSXCyl7OUshxK7PqIln,189827,4
1130,Ring of Fire,1814,spotify:track:0KtTh5IRx5KrVeH6XlhXwG,0.578,0.678,4,-6.665,1,0.0594,0.026,0.000312,0.0793,0.754,80.884,audio_features,0KtTh5IRx5KrVeH6XlhXwG,spotify:track:0KtTh5IRx5KrVeH6XlhXwG,https://api.spotify.com/v1/tracks/0KtTh5IRx5KrVeH6XlhXwG,https://api.spotify.com/v1/audio-analysis/0KtTh5IRx5KrVeH6XlhXwG,223093,4
1131,Cupid,1814,spotify:track:1QPxBEl1AyHTjTxDPi1oO1,0.778,0.56,10,-6.579,1,0.0818,0.0837,0.000281,0.0657,0.847,81.104,audio_features,1QPxBEl1AyHTjTxDPi1oO1,spotify:track:1QPxBEl1AyHTjTxDPi1oO1,https://api.spotify.com/v1/tracks/1QPxBEl1AyHTjTxDPi1oO1,https://api.spotify.com/v1/audio-analysis/1QPxBEl1AyHTjTxDPi1oO1,318773,4
